frame,number of people
22,"[[0.0, 419.0, 100.0, 630.0, 0.893810510635376, 0.0], [1098.0, 417.0, 1247.0, 570.0, 0.8937064409255981, 0.0], [818.0, 461.0, 998.0, 650.0, 0.8728957772254944, 0.0], [1030.0, 419.0, 1126.0, 516.0, 0.8645969033241272, 0.0], [174.0, 396.0, 327.0, 554.0, 0.836901843547821, 0.0], [522.0, 319.0, 790.0, 713.0, 0.830064594745636, 0.0], [1120.0, 377.0, 1176.0, 476.0, 0.8079021573066711, 0.0], [940.0, 380.0, 1048.0, 474.0, 0.777241051197052, 0.0], [785.0, 440.0, 892.0, 564.0, 0.7749020457267761, 0.0], [697.0, 459.0, 784.0, 585.0, 0.5890846252441406, 0.0], [276.0, 390.0, 381.0, 533.0, 0.5599144697189331, 0.0], [127.0, 334.0, 210.0, 418.0, 0.545536994934082, 0.0], [1239.0, 457.0, 1280.0, 560.0, 0.5146860480308533, 0.0], [126.0, 404.0, 209.0, 493.0, 0.5117472410202026, 0.0], [734.0, 393.0, 819.0, 478.0, 0.4748609960079193, 0.0], [0.0, 272.0, 48.0, 364.0, 0.3300887942314148, 0.0], [60.0, 363.0, 135.0, 496.0, 0.3257513642311096, 0.0], [789.0, 379.0, 854.0, 477.0, 0.2928231358528137, 0.0], [1249.0, 558.0, 1280.0, 625.0, 0.2583286762237549, 0.0]]"
23,"[[0.0, 420.0, 100.0, 630.0, 0.8933846950531006, 0.0], [1098.0, 417.0, 1247.0, 570.0, 0.8891964554786682, 0.0], [819.0, 461.0, 998.0, 650.0, 0.8809366226196289, 0.0], [1031.0, 418.0, 1126.0, 517.0, 0.8643946647644043, 0.0], [175.0, 396.0, 328.0, 555.0, 0.8362548351287842, 0.0], [1120.0, 377.0, 1175.0, 476.0, 0.8027797937393188, 0.0], [507.0, 323.0, 780.0, 715.0, 0.7990053296089172, 0.0], [785.0, 440.0, 892.0, 564.0, 0.7876209020614624, 0.0], [940.0, 381.0, 1050.0, 476.0, 0.7732720971107483, 0.0], [685.0, 448.0, 783.0, 586.0, 0.6978784799575806, 0.0], [127.0, 333.0, 209.0, 418.0, 0.555037796497345, 0.0], [276.0, 391.0, 380.0, 531.0, 0.5506228804588318, 0.0], [126.0, 403.0, 210.0, 495.0, 0.523148775100708, 0.0], [733.0, 393.0, 818.0, 476.0, 0.47415417432785034, 0.0], [1238.0, 457.0, 1280.0, 561.0, 0.46334323287010193, 0.0], [59.0, 363.0, 135.0, 497.0, 0.3330399990081787, 0.0], [0.0, 272.0, 48.0, 364.0, 0.3229773938655853, 0.0], [789.0, 379.0, 854.0, 476.0, 0.3065328896045685, 0.0], [594.0, 275.0, 647.0, 326.0, 0.2679271697998047, 0.0], [327.0, 318.0, 384.0, 362.0, 0.25885480642318726, 0.0]]"
24,"[[0.0, 420.0, 100.0, 630.0, 0.8937662839889526, 0.0], [820.0, 461.0, 997.0, 650.0, 0.8866667747497559, 0.0], [1098.0, 417.0, 1247.0, 570.0, 0.8861582279205322, 0.0], [1031.0, 418.0, 1127.0, 515.0, 0.8671594262123108, 0.0], [175.0, 396.0, 328.0, 554.0, 0.8325307965278625, 0.0], [488.0, 319.0, 760.0, 714.0, 0.829485297203064, 0.0], [942.0, 382.0, 1046.0, 475.0, 0.7956696152687073, 0.0], [1119.0, 378.0, 1176.0, 476.0, 0.7935702800750732, 0.0], [785.0, 440.0, 892.0, 564.0, 0.7884938716888428, 0.0], [685.0, 449.0, 783.0, 585.0, 0.7803361415863037, 0.0], [278.0, 390.0, 380.0, 532.0, 0.5595611333847046, 0.0], [127.0, 333.0, 210.0, 418.0, 0.543524980545044, 0.0], [126.0, 403.0, 213.0, 495.0, 0.5340998768806458, 0.0], [734.0, 393.0, 817.0, 476.0, 0.48853862285614014, 0.0], [1238.0, 457.0, 1280.0, 561.0, 0.4560431241989136, 0.0], [59.0, 363.0, 135.0, 497.0, 0.36242854595184326, 0.0], [787.0, 379.0, 854.0, 476.0, 0.3309299349784851, 0.0], [0.0, 272.0, 48.0, 364.0, 0.3158402144908905, 0.0], [595.0, 275.0, 641.0, 330.0, 0.26826217770576477, 0.0], [526.0, 272.0, 569.0, 344.0, 0.2625170350074768, 0.0]]"
25,"[[0.0, 420.0, 100.0, 630.0, 0.8933761119842529, 0.0], [1096.0, 417.0, 1249.0, 571.0, 0.8889541029930115, 0.0], [820.0, 461.0, 998.0, 650.0, 0.8885078430175781, 0.0], [1030.0, 418.0, 1127.0, 516.0, 0.8718873262405396, 0.0], [175.0, 396.0, 328.0, 554.0, 0.8320634961128235, 0.0], [943.0, 383.0, 1046.0, 475.0, 0.798846960067749, 0.0], [785.0, 440.0, 892.0, 563.0, 0.791201114654541, 0.0], [1119.0, 377.0, 1176.0, 476.0, 0.7909917831420898, 0.0], [470.0, 320.0, 751.0, 716.0, 0.7827433347702026, 0.0], [681.0, 447.0, 783.0, 586.0, 0.7805517315864563, 0.0], [278.0, 390.0, 380.0, 532.0, 0.5599755048751831, 0.0], [127.0, 333.0, 210.0, 418.0, 0.5487382411956787, 0.0], [126.0, 403.0, 212.0, 495.0, 0.5444267392158508, 0.0], [735.0, 393.0, 817.0, 475.0, 0.49939367175102234, 0.0], [1238.0, 457.0, 1280.0, 560.0, 0.47916457056999207, 0.0], [59.0, 363.0, 135.0, 496.0, 0.3590562641620636, 0.0], [787.0, 379.0, 854.0, 475.0, 0.3389996588230133, 0.0], [0.0, 272.0, 48.0, 364.0, 0.32687458395957947, 0.0], [680.0, 346.0, 754.0, 424.0, 0.2788541913032532, 0.0], [1249.0, 558.0, 1280.0, 625.0, 0.2716015875339508, 0.0], [855.0, 384.0, 931.0, 473.0, 0.25719085335731506, 0.0]]"
26,"[[820.0, 461.0, 997.0, 650.0, 0.8937634825706482, 0.0], [0.0, 420.0, 100.0, 630.0, 0.8899173140525818, 0.0], [1096.0, 417.0, 1249.0, 571.0, 0.8872473835945129, 0.0], [1030.0, 419.0, 1127.0, 513.0, 0.8684176802635193, 0.0], [451.0, 320.0, 731.0, 713.0, 0.8524665832519531, 0.0], [175.0, 396.0, 328.0, 555.0, 0.8376081585884094, 0.0], [662.0, 449.0, 785.0, 586.0, 0.8200845122337341, 0.0], [943.0, 384.0, 1046.0, 476.0, 0.8049501776695251, 0.0], [786.0, 441.0, 892.0, 563.0, 0.7960838079452515, 0.0], [1119.0, 378.0, 1176.0, 476.0, 0.7866187691688538, 0.0], [278.0, 392.0, 381.0, 532.0, 0.5666211843490601, 0.0], [126.0, 404.0, 213.0, 495.0, 0.5542511343955994, 0.0], [127.0, 332.0, 210.0, 418.0, 0.5536308884620667, 0.0], [735.0, 394.0, 819.0, 477.0, 0.48745086789131165, 0.0], [1239.0, 457.0, 1280.0, 560.0, 0.46081268787384033, 0.0], [637.0, 435.0, 692.0, 538.0, 0.4380269944667816, 0.0], [59.0, 363.0, 135.0, 497.0, 0.3833135664463043, 0.0], [0.0, 272.0, 48.0, 363.0, 0.3202531635761261, 0.0], [787.0, 379.0, 853.0, 477.0, 0.31731924414634705, 0.0], [525.0, 273.0, 570.0, 329.0, 0.3137974441051483, 0.0], [670.0, 345.0, 755.0, 424.0, 0.3116617202758789, 0.0], [1249.0, 558.0, 1280.0, 625.0, 0.2789364755153656, 0.0], [320.0, 318.0, 385.0, 413.0, 0.2607075273990631, 0.0]]"
27,"[[819.0, 461.0, 998.0, 650.0, 0.8931105732917786, 0.0], [1096.0, 417.0, 1249.0, 571.0, 0.8878501057624817, 0.0], [0.0, 420.0, 100.0, 630.0, 0.8875642418861389, 0.0], [1036.0, 419.0, 1128.0, 514.0, 0.8483680486679077, 0.0], [175.0, 396.0, 327.0, 556.0, 0.8339273929595947, 0.0], [415.0, 317.0, 712.0, 717.0, 0.8140715956687927, 0.0], [786.0, 441.0, 892.0, 563.0, 0.7978270649909973, 0.0], [651.0, 449.0, 785.0, 591.0, 0.79274982213974, 0.0], [1119.0, 378.0, 1175.0, 476.0, 0.7891757488250732, 0.0], [946.0, 385.0, 1048.0, 476.0, 0.7841833829879761, 0.0], [607.0, 436.0, 693.0, 548.0, 0.7007471323013306, 0.0], [278.0, 393.0, 380.0, 530.0, 0.5538417100906372, 0.0], [127.0, 330.0, 210.0, 419.0, 0.5468487739562988, 0.0], [126.0, 404.0, 212.0, 494.0, 0.5243232250213623, 0.0], [735.0, 394.0, 819.0, 477.0, 0.48588401079177856, 0.0], [1239.0, 458.0, 1280.0, 560.0, 0.44414380192756653, 0.0], [59.0, 364.0, 135.0, 497.0, 0.36560434103012085, 0.0], [0.0, 272.0, 48.0, 363.0, 0.33545708656311035, 0.0], [787.0, 379.0, 853.0, 477.0, 0.30098605155944824, 0.0], [1249.0, 558.0, 1280.0, 626.0, 0.27385443449020386, 0.0], [527.0, 273.0, 570.0, 324.0, 0.26001641154289246, 0.0], [829.0, 384.0, 928.0, 482.0, 0.25158217549324036, 0.0]]"
28,"[[819.0, 461.0, 998.0, 650.0, 0.8926544189453125, 0.0], [0.0, 420.0, 100.0, 630.0, 0.8883357048034668, 0.0], [1099.0, 417.0, 1247.0, 570.0, 0.8825557231903076, 0.0], [1037.0, 419.0, 1128.0, 515.0, 0.8433782458305359, 0.0], [175.0, 396.0, 327.0, 555.0, 0.8328742980957031, 0.0], [647.0, 450.0, 784.0, 613.0, 0.8204349279403687, 0.0], [413.0, 319.0, 695.0, 717.0, 0.8012511730194092, 0.0], [786.0, 441.0, 892.0, 563.0, 0.7990018725395203, 0.0], [945.0, 385.0, 1049.0, 476.0, 0.7913451790809631, 0.0], [1119.0, 378.0, 1175.0, 476.0, 0.7885304689407349, 0.0], [593.0, 437.0, 693.0, 551.0, 0.7869046330451965, 0.0], [278.0, 394.0, 379.0, 528.0, 0.5600300431251526, 0.0], [127.0, 330.0, 210.0, 419.0, 0.5559280514717102, 0.0], [126.0, 404.0, 212.0, 494.0, 0.5299054980278015, 0.0], [735.0, 394.0, 820.0, 477.0, 0.5178244113922119, 0.0], [1239.0, 458.0, 1280.0, 560.0, 0.4201141595840454, 0.0], [59.0, 364.0, 135.0, 497.0, 0.35396695137023926, 0.0], [0.0, 272.0, 48.0, 363.0, 0.34075599908828735, 0.0], [525.0, 273.0, 571.0, 326.0, 0.3285585343837738, 0.0], [788.0, 379.0, 852.0, 477.0, 0.28657713532447815, 0.0], [1249.0, 558.0, 1280.0, 626.0, 0.2650684714317322, 0.0], [831.0, 384.0, 928.0, 480.0, 0.2646985352039337, 0.0], [672.0, 346.0, 749.0, 424.0, 0.25571247935295105, 0.0]]"
29,"[[821.0, 461.0, 997.0, 650.0, 0.9008722901344299, 0.0], [0.0, 420.0, 100.0, 630.0, 0.8888835310935974, 0.0], [1099.0, 417.0, 1247.0, 570.0, 0.8850974440574646, 0.0], [644.0, 450.0, 783.0, 633.0, 0.853814959526062, 0.0], [173.0, 396.0, 325.0, 555.0, 0.8413295745849609, 0.0], [1038.0, 420.0, 1128.0, 517.0, 0.8378599286079407, 0.0], [786.0, 440.0, 892.0, 566.0, 0.8339590430259705, 0.0], [375.0, 322.0, 675.0, 718.0, 0.792664647102356, 0.0], [944.0, 386.0, 1050.0, 476.0, 0.790880024433136, 0.0], [583.0, 433.0, 693.0, 565.0, 0.7883628606796265, 0.0], [1118.0, 378.0, 1175.0, 476.0, 0.786839485168457, 0.0], [127.0, 331.0, 210.0, 419.0, 0.5776270031929016, 0.0], [277.0, 395.0, 378.0, 526.0, 0.5766271948814392, 0.0], [735.0, 394.0, 820.0, 477.0, 0.5405982136726379, 0.0], [573.0, 403.0, 644.0, 523.0, 0.4981037378311157, 0.0], [125.0, 404.0, 211.0, 494.0, 0.49231573939323425, 0.0], [1239.0, 458.0, 1280.0, 560.0, 0.4218469262123108, 0.0], [59.0, 364.0, 135.0, 497.0, 0.3499186933040619, 0.0], [0.0, 272.0, 48.0, 363.0, 0.3408598303794861, 0.0], [788.0, 379.0, 852.0, 477.0, 0.28193798661231995, 0.0], [831.0, 384.0, 929.0, 479.0, 0.2758728861808777, 0.0], [524.0, 272.0, 571.0, 332.0, 0.27457842230796814, 0.0], [1249.0, 558.0, 1280.0, 626.0, 0.27334028482437134, 0.0]]"
30,"[[821.0, 462.0, 998.0, 650.0, 0.9015437960624695, 0.0], [0.0, 420.0, 100.0, 630.0, 0.8880928754806519, 0.0], [1098.0, 417.0, 1247.0, 570.0, 0.8837907910346985, 0.0], [171.0, 397.0, 325.0, 555.0, 0.8642404675483704, 0.0], [638.0, 450.0, 783.0, 641.0, 0.8520337343215942, 0.0], [788.0, 440.0, 892.0, 568.0, 0.8405076265335083, 0.0], [1039.0, 421.0, 1129.0, 519.0, 0.8292794227600098, 0.0], [944.0, 386.0, 1050.0, 477.0, 0.7893285155296326, 0.0], [1120.0, 378.0, 1175.0, 477.0, 0.7780989408493042, 0.0], [576.0, 434.0, 693.0, 576.0, 0.726008951663971, 0.0], [314.0, 322.0, 652.0, 715.0, 0.7257199883460999, 0.0], [127.0, 331.0, 210.0, 419.0, 0.5708838105201721, 0.0], [276.0, 396.0, 364.0, 510.0, 0.537562370300293, 0.0], [125.0, 404.0, 211.0, 493.0, 0.4905831515789032, 0.0], [735.0, 394.0, 819.0, 477.0, 0.4899866282939911, 0.0], [1239.0, 458.0, 1280.0, 560.0, 0.4166889488697052, 0.0], [572.0, 402.0, 644.0, 526.0, 0.4121715724468231, 0.0], [59.0, 364.0, 135.0, 497.0, 0.36125147342681885, 0.0], [0.0, 272.0, 48.0, 362.0, 0.34172821044921875, 0.0], [1250.0, 558.0, 1280.0, 626.0, 0.2749071419239044, 0.0], [836.0, 384.0, 930.0, 478.0, 0.26891782879829407, 0.0], [788.0, 379.0, 852.0, 477.0, 0.26064494252204895, 0.0]]"
31,"[[822.0, 462.0, 997.0, 650.0, 0.9043146967887878, 0.0], [0.0, 420.0, 100.0, 630.0, 0.8880804181098938, 0.0], [1098.0, 417.0, 1247.0, 570.0, 0.8878065347671509, 0.0], [171.0, 397.0, 324.0, 553.0, 0.8638718724250793, 0.0], [638.0, 450.0, 783.0, 643.0, 0.8477221131324768, 0.0], [788.0, 440.0, 892.0, 566.0, 0.8385570645332336, 0.0], [295.0, 316.0, 642.0, 716.0, 0.8357847929000854, 0.0], [1039.0, 421.0, 1130.0, 519.0, 0.8314698934555054, 0.0], [944.0, 386.0, 1050.0, 477.0, 0.7895398736000061, 0.0], [1120.0, 378.0, 1175.0, 477.0, 0.7695063352584839, 0.0], [572.0, 434.0, 693.0, 574.0, 0.7410570383071899, 0.0], [127.0, 331.0, 210.0, 419.0, 0.6020181179046631, 0.0], [274.0, 397.0, 349.0, 499.0, 0.5316681265830994, 0.0], [735.0, 394.0, 819.0, 477.0, 0.48687922954559326, 0.0], [125.0, 404.0, 208.0, 493.0, 0.4650944173336029, 0.0], [1239.0, 458.0, 1280.0, 560.0, 0.42455631494522095, 0.0], [59.0, 365.0, 135.0, 497.0, 0.4059348702430725, 0.0], [572.0, 401.0, 646.0, 523.0, 0.3730785548686981, 0.0], [0.0, 273.0, 48.0, 361.0, 0.3526749312877655, 0.0], [1250.0, 558.0, 1280.0, 626.0, 0.2993762195110321, 0.0], [836.0, 384.0, 929.0, 478.0, 0.26523518562316895, 0.0], [788.0, 380.0, 852.0, 477.0, 0.25195398926734924, 0.0]]"
32,"[[822.0, 462.0, 997.0, 650.0, 0.9064846634864807, 0.0], [0.0, 420.0, 100.0, 630.0, 0.8890547156333923, 0.0], [1098.0, 417.0, 1247.0, 570.0, 0.8853585124015808, 0.0], [169.0, 398.0, 324.0, 553.0, 0.8685853481292725, 0.0], [638.0, 450.0, 782.0, 641.0, 0.8501848578453064, 0.0], [1040.0, 421.0, 1130.0, 519.0, 0.8186955451965332, 0.0], [793.0, 440.0, 892.0, 564.0, 0.8049129247665405, 0.0], [945.0, 386.0, 1049.0, 476.0, 0.7973625063896179, 0.0], [1121.0, 378.0, 1175.0, 477.0, 0.7671796679496765, 0.0], [274.0, 308.0, 615.0, 713.0, 0.7328524589538574, 0.0], [570.0, 433.0, 693.0, 582.0, 0.7081143856048584, 0.0], [127.0, 330.0, 210.0, 419.0, 0.6159219145774841, 0.0], [734.0, 394.0, 819.0, 477.0, 0.5092758536338806, 0.0], [125.0, 404.0, 208.0, 491.0, 0.4466893672943115, 0.0], [1239.0, 459.0, 1280.0, 560.0, 0.42391860485076904, 0.0], [58.0, 365.0, 135.0, 497.0, 0.4046114981174469, 0.0], [0.0, 272.0, 48.0, 362.0, 0.3629024028778076, 0.0], [572.0, 401.0, 645.0, 520.0, 0.3149539530277252, 0.0], [1250.0, 558.0, 1280.0, 626.0, 0.30285337567329407, 0.0], [788.0, 379.0, 852.0, 476.0, 0.2664199471473694, 0.0]]"
33,"[[822.0, 462.0, 997.0, 650.0, 0.9055301547050476, 0.0], [0.0, 420.0, 100.0, 630.0, 0.8881871700286865, 0.0], [1098.0, 417.0, 1247.0, 570.0, 0.8787179589271545, 0.0], [169.0, 397.0, 324.0, 554.0, 0.8631755709648132, 0.0], [638.0, 451.0, 782.0, 641.0, 0.8497065305709839, 0.0], [1040.0, 421.0, 1130.0, 519.0, 0.8205384612083435, 0.0], [798.0, 438.0, 891.0, 561.0, 0.8030174970626831, 0.0], [258.0, 308.0, 601.0, 713.0, 0.796922504901886, 0.0], [944.0, 386.0, 1049.0, 476.0, 0.7944849729537964, 0.0], [1121.0, 378.0, 1176.0, 477.0, 0.7640396952629089, 0.0], [127.0, 330.0, 210.0, 419.0, 0.6364566087722778, 0.0], [568.0, 433.0, 693.0, 592.0, 0.6119937300682068, 0.0], [733.0, 393.0, 818.0, 475.0, 0.5337788462638855, 0.0], [125.0, 404.0, 210.0, 492.0, 0.4870340824127197, 0.0], [1241.0, 452.0, 1280.0, 626.0, 0.43915215134620667, 0.0], [59.0, 365.0, 135.0, 498.0, 0.4273892939090729, 0.0], [0.0, 272.0, 48.0, 362.0, 0.36512133479118347, 0.0], [573.0, 401.0, 645.0, 519.0, 0.3206784129142761, 0.0], [254.0, 273.0, 312.0, 339.0, 0.30863404273986816, 0.0], [788.0, 379.0, 853.0, 476.0, 0.2925408184528351, 0.0], [1250.0, 558.0, 1280.0, 626.0, 0.28072717785835266, 0.0]]"
34,"[[822.0, 462.0, 998.0, 650.0, 0.906348705291748, 0.0], [0.0, 420.0, 100.0, 630.0, 0.8887688517570496, 0.0], [1098.0, 417.0, 1247.0, 570.0, 0.8799065947532654, 0.0], [169.0, 397.0, 314.0, 554.0, 0.8555210828781128, 0.0], [638.0, 451.0, 782.0, 641.0, 0.8488457202911377, 0.0], [1040.0, 421.0, 1131.0, 519.0, 0.8306809067726135, 0.0], [251.0, 311.0, 593.0, 716.0, 0.8120262026786804, 0.0], [799.0, 438.0, 891.0, 563.0, 0.7967567443847656, 0.0], [944.0, 385.0, 1048.0, 476.0, 0.7940129637718201, 0.0], [1122.0, 378.0, 1176.0, 477.0, 0.7555409073829651, 0.0], [127.0, 330.0, 210.0, 419.0, 0.6147262454032898, 0.0], [733.0, 393.0, 818.0, 476.0, 0.5390664935112, 0.0], [125.0, 403.0, 211.0, 491.0, 0.48090866208076477, 0.0], [1241.0, 453.0, 1280.0, 625.0, 0.46477624773979187, 0.0], [568.0, 433.0, 693.0, 588.0, 0.43816253542900085, 0.0], [59.0, 365.0, 135.0, 498.0, 0.39542627334594727, 0.0], [0.0, 273.0, 48.0, 362.0, 0.3573860824108124, 0.0], [573.0, 401.0, 646.0, 519.0, 0.301421195268631, 0.0], [788.0, 379.0, 853.0, 476.0, 0.28531190752983093, 0.0], [389.0, 268.0, 435.0, 331.0, 0.2576664686203003, 0.0], [1250.0, 558.0, 1280.0, 626.0, 0.2533419728279114, 0.0]]"
35,"[[822.0, 462.0, 997.0, 650.0, 0.9082030653953552, 0.0], [0.0, 420.0, 100.0, 630.0, 0.8886852264404297, 0.0], [1098.0, 417.0, 1247.0, 571.0, 0.8781654238700867, 0.0], [638.0, 451.0, 782.0, 640.0, 0.8451833724975586, 0.0], [1040.0, 422.0, 1130.0, 519.0, 0.8309500813484192, 0.0], [217.0, 311.0, 574.0, 714.0, 0.8027220964431763, 0.0], [944.0, 385.0, 1049.0, 476.0, 0.772655725479126, 0.0], [1121.0, 378.0, 1176.0, 477.0, 0.76554936170578, 0.0], [803.0, 437.0, 894.0, 559.0, 0.684526264667511, 0.0], [169.0, 397.0, 274.0, 558.0, 0.6820778846740723, 0.0], [127.0, 330.0, 210.0, 419.0, 0.5951485633850098, 0.0], [732.0, 393.0, 818.0, 476.0, 0.5544488430023193, 0.0], [1241.0, 452.0, 1280.0, 625.0, 0.4944551885128021, 0.0], [125.0, 403.0, 212.0, 491.0, 0.4477664530277252, 0.0], [564.0, 431.0, 690.0, 696.0, 0.40084248781204224, 0.0], [59.0, 365.0, 135.0, 498.0, 0.3679063320159912, 0.0], [0.0, 273.0, 48.0, 362.0, 0.329631507396698, 0.0], [788.0, 379.0, 852.0, 476.0, 0.30238720774650574, 0.0], [573.0, 401.0, 645.0, 519.0, 0.2848535180091858, 0.0], [826.0, 384.0, 929.0, 482.0, 0.27854740619659424, 0.0], [256.0, 276.0, 312.0, 327.0, 0.27689987421035767, 0.0], [191.0, 323.0, 242.0, 395.0, 0.2530491054058075, 0.0]]"
36,"[[822.0, 461.0, 998.0, 650.0, 0.9082812666893005, 0.0], [0.0, 420.0, 100.0, 630.0, 0.8879291415214539, 0.0], [1098.0, 417.0, 1247.0, 571.0, 0.8751915693283081, 0.0], [638.0, 450.0, 782.0, 639.0, 0.8372758030891418, 0.0], [1040.0, 422.0, 1130.0, 519.0, 0.8263599276542664, 0.0], [1121.0, 378.0, 1175.0, 477.0, 0.7739654779434204, 0.0], [944.0, 385.0, 1049.0, 476.0, 0.7715595960617065, 0.0], [194.0, 312.0, 567.0, 717.0, 0.7681253552436829, 0.0], [805.0, 437.0, 894.0, 559.0, 0.6600235104560852, 0.0], [127.0, 330.0, 210.0, 419.0, 0.5820358991622925, 0.0], [731.0, 393.0, 818.0, 476.0, 0.5209930539131165, 0.0], [1241.0, 452.0, 1280.0, 626.0, 0.49554163217544556, 0.0], [564.0, 432.0, 691.0, 699.0, 0.4230566918849945, 0.0], [125.0, 403.0, 212.0, 490.0, 0.40092772245407104, 0.0], [255.0, 276.0, 311.0, 322.0, 0.3715330958366394, 0.0], [168.0, 402.0, 275.0, 556.0, 0.364302396774292, 0.0], [59.0, 365.0, 135.0, 497.0, 0.3638187050819397, 0.0], [0.0, 273.0, 48.0, 363.0, 0.3538335859775543, 0.0], [573.0, 401.0, 645.0, 520.0, 0.28173092007637024, 0.0], [324.0, 264.0, 372.0, 312.0, 0.2704048752784729, 0.0], [788.0, 379.0, 854.0, 476.0, 0.27030375599861145, 0.0], [191.0, 323.0, 240.0, 394.0, 0.26761534810066223, 0.0], [824.0, 383.0, 928.0, 483.0, 0.25318822264671326, 0.0], [1250.0, 558.0, 1280.0, 627.0, 0.251973956823349, 0.0]]"
37,"[[822.0, 462.0, 998.0, 650.0, 0.9093960523605347, 0.0], [0.0, 420.0, 100.0, 630.0, 0.8877846598625183, 0.0], [1098.0, 417.0, 1247.0, 571.0, 0.8705214262008667, 0.0], [638.0, 450.0, 782.0, 639.0, 0.8339613676071167, 0.0], [1040.0, 422.0, 1131.0, 519.0, 0.8148130178451538, 0.0], [193.0, 308.0, 559.0, 716.0, 0.7955541610717773, 0.0], [944.0, 385.0, 1049.0, 476.0, 0.7842029929161072, 0.0], [1121.0, 378.0, 1175.0, 477.0, 0.7682576179504395, 0.0], [806.0, 438.0, 894.0, 558.0, 0.664925754070282, 0.0], [127.0, 330.0, 211.0, 419.0, 0.5992660522460938, 0.0], [1240.0, 452.0, 1280.0, 626.0, 0.5066215395927429, 0.0], [730.0, 393.0, 818.0, 476.0, 0.496754914522171, 0.0], [125.0, 402.0, 212.0, 490.0, 0.42520561814308167, 0.0], [256.0, 276.0, 310.0, 322.0, 0.39638441801071167, 0.0], [58.0, 365.0, 135.0, 497.0, 0.39354491233825684, 0.0], [564.0, 432.0, 691.0, 696.0, 0.38853397965431213, 0.0], [0.0, 273.0, 48.0, 362.0, 0.3577544391155243, 0.0], [823.0, 383.0, 929.0, 484.0, 0.3162456750869751, 0.0], [573.0, 401.0, 645.0, 521.0, 0.28993645310401917, 0.0], [326.0, 264.0, 372.0, 311.0, 0.2828093469142914, 0.0], [788.0, 379.0, 854.0, 476.0, 0.2590695023536682, 0.0]]"
38,"[[823.0, 462.0, 998.0, 650.0, 0.9076152443885803, 0.0], [0.0, 420.0, 100.0, 630.0, 0.8840919137001038, 0.0], [1098.0, 417.0, 1247.0, 571.0, 0.8705797791481018, 0.0], [638.0, 450.0, 782.0, 639.0, 0.8428271412849426, 0.0], [1040.0, 422.0, 1130.0, 520.0, 0.8171275854110718, 0.0], [182.0, 306.0, 552.0, 716.0, 0.7928687930107117, 0.0], [944.0, 385.0, 1049.0, 478.0, 0.7683964967727661, 0.0], [1121.0, 378.0, 1175.0, 477.0, 0.7554364800453186, 0.0], [807.0, 438.0, 893.0, 547.0, 0.6655648946762085, 0.0], [127.0, 329.0, 210.0, 418.0, 0.5860438346862793, 0.0], [1240.0, 452.0, 1280.0, 626.0, 0.48431360721588135, 0.0], [729.0, 392.0, 818.0, 476.0, 0.4363519251346588, 0.0], [565.0, 432.0, 691.0, 695.0, 0.4117752015590668, 0.0], [125.0, 403.0, 209.0, 489.0, 0.3697100281715393, 0.0], [58.0, 365.0, 135.0, 498.0, 0.3610801100730896, 0.0], [0.0, 273.0, 48.0, 362.0, 0.3532881736755371, 0.0], [573.0, 401.0, 645.0, 521.0, 0.29019469022750854, 0.0], [257.0, 277.0, 312.0, 319.0, 0.28896981477737427, 0.0], [788.0, 379.0, 853.0, 477.0, 0.2725699841976166, 0.0]]"
39,"[[823.0, 462.0, 997.0, 650.0, 0.9091793894767761, 0.0], [0.0, 420.0, 100.0, 630.0, 0.8846027255058289, 0.0], [1098.0, 417.0, 1247.0, 570.0, 0.8660244941711426, 0.0], [638.0, 450.0, 782.0, 639.0, 0.8438437581062317, 0.0], [1040.0, 422.0, 1130.0, 519.0, 0.8060733079910278, 0.0], [945.0, 385.0, 1049.0, 477.0, 0.7813894152641296, 0.0], [1121.0, 378.0, 1174.0, 477.0, 0.7569613456726074, 0.0], [173.0, 302.0, 540.0, 716.0, 0.6999457478523254, 0.0], [807.0, 437.0, 893.0, 548.0, 0.6746094822883606, 0.0], [1240.0, 452.0, 1280.0, 626.0, 0.49002477526664734, 0.0], [126.0, 328.0, 207.0, 413.0, 0.48169606924057007, 0.0], [565.0, 432.0, 691.0, 692.0, 0.4364362061023712, 0.0], [727.0, 392.0, 818.0, 476.0, 0.41897785663604736, 0.0], [0.0, 273.0, 48.0, 362.0, 0.3526710867881775, 0.0], [257.0, 277.0, 313.0, 320.0, 0.34668654203414917, 0.0], [59.0, 365.0, 135.0, 497.0, 0.31766319274902344, 0.0], [573.0, 401.0, 645.0, 521.0, 0.3044038712978363, 0.0], [788.0, 380.0, 854.0, 476.0, 0.27586260437965393, 0.0], [128.0, 404.0, 196.0, 472.0, 0.27547603845596313, 0.0], [1250.0, 558.0, 1280.0, 626.0, 0.257138192653656, 0.0]]"
