frame,number of people
11,"[[1286.0, 522.0, 1412.0, 644.0, 0.8571490049362183, 0.0], [1371.0, 523.0, 1561.0, 715.0, 0.8443737626075745, 0.0], [205.0, 502.0, 408.0, 694.0, 0.8432291746139526, 0.0], [1395.0, 471.0, 1472.0, 595.0, 0.8220028877258301, 0.0], [0.0, 524.0, 130.0, 788.0, 0.7824256420135498, 0.0], [1171.0, 477.0, 1305.0, 603.0, 0.7615302205085754, 0.0], [160.0, 414.0, 264.0, 521.0, 0.710685133934021, 0.0], [1551.0, 572.0, 1600.0, 788.0, 0.709715723991394, 0.0], [1060.0, 575.0, 1254.0, 822.0, 0.6648395657539368, 0.0], [336.0, 493.0, 475.0, 661.0, 0.6579903960227966, 0.0], [0.0, 340.0, 60.0, 444.0, 0.43343913555145264, 0.0], [764.0, 401.0, 1181.0, 892.0, 0.4320782423019409, 0.0], [706.0, 525.0, 850.0, 887.0, 0.42384758591651917, 0.0], [72.0, 456.0, 169.0, 597.0, 0.3555505871772766, 0.0], [1045.0, 484.0, 1154.0, 665.0, 0.318508505821228, 0.0], [160.0, 507.0, 255.0, 598.0, 0.3132425844669342, 0.0], [118.0, 335.0, 193.0, 448.0, 0.3007892370223999, 0.0], [407.0, 393.0, 485.0, 454.0, 0.2771455943584442, 0.0], [402.0, 451.0, 473.0, 568.0, 0.2677688002586365, 0.0]]"
12,"[[1286.0, 522.0, 1412.0, 645.0, 0.8592358827590942, 0.0], [1371.0, 523.0, 1562.0, 714.0, 0.8580060005187988, 0.0], [204.0, 501.0, 408.0, 693.0, 0.834611177444458, 0.0], [1394.0, 471.0, 1472.0, 595.0, 0.8247106671333313, 0.0], [0.0, 523.0, 129.0, 788.0, 0.7971405982971191, 0.0], [1172.0, 477.0, 1304.0, 604.0, 0.7826529145240784, 0.0], [160.0, 412.0, 264.0, 522.0, 0.7149367332458496, 0.0], [1551.0, 572.0, 1600.0, 788.0, 0.6917709708213806, 0.0], [338.0, 492.0, 476.0, 660.0, 0.6184611916542053, 0.0], [1023.0, 577.0, 1252.0, 822.0, 0.6006730198860168, 0.0], [0.0, 340.0, 60.0, 443.0, 0.448393851518631, 0.0], [1010.0, 482.0, 1150.0, 707.0, 0.4387655258178711, 0.0], [764.0, 383.0, 1126.0, 891.0, 0.37000492215156555, 0.0], [160.0, 506.0, 260.0, 605.0, 0.3578149676322937, 0.0], [71.0, 455.0, 169.0, 602.0, 0.3552305996417999, 0.0], [969.0, 363.0, 1025.0, 420.0, 0.33142179250717163, 0.0], [714.0, 502.0, 801.0, 672.0, 0.30525755882263184, 0.0], [405.0, 395.0, 486.0, 485.0, 0.27682527899742126, 0.0], [118.0, 336.0, 193.0, 447.0, 0.27567434310913086, 0.0], [402.0, 451.0, 474.0, 567.0, 0.2567855715751648, 0.0]]"
13,"[[1286.0, 522.0, 1412.0, 645.0, 0.8552660942077637, 0.0], [1371.0, 523.0, 1562.0, 715.0, 0.8522321581840515, 0.0], [205.0, 500.0, 409.0, 695.0, 0.8496457934379578, 0.0], [1395.0, 471.0, 1472.0, 595.0, 0.8227041959762573, 0.0], [0.0, 524.0, 127.0, 787.0, 0.8017102479934692, 0.0], [1172.0, 477.0, 1304.0, 607.0, 0.7679947018623352, 0.0], [160.0, 413.0, 264.0, 522.0, 0.7187920808792114, 0.0], [1551.0, 572.0, 1600.0, 789.0, 0.6787313222885132, 0.0], [1028.0, 580.0, 1252.0, 818.0, 0.670155942440033, 0.0], [339.0, 492.0, 475.0, 658.0, 0.5798308253288269, 0.0], [768.0, 391.0, 1119.0, 896.0, 0.5066869854927063, 0.0], [0.0, 340.0, 60.0, 442.0, 0.45136263966560364, 0.0], [966.0, 362.0, 1026.0, 423.0, 0.40325048565864563, 0.0], [1002.0, 508.0, 1143.0, 693.0, 0.3797135353088379, 0.0], [73.0, 456.0, 168.0, 605.0, 0.37951329350471497, 0.0], [159.0, 506.0, 256.0, 601.0, 0.37575268745422363, 0.0], [715.0, 504.0, 798.0, 675.0, 0.3270953297615051, 0.0], [117.0, 336.0, 193.0, 451.0, 0.30515798926353455, 0.0], [405.0, 394.0, 486.0, 482.0, 0.2844426929950714, 0.0], [403.0, 451.0, 473.0, 568.0, 0.26742273569107056, 0.0]]"
14,"[[1371.0, 523.0, 1561.0, 714.0, 0.8634133338928223, 0.0], [1286.0, 522.0, 1412.0, 645.0, 0.8533413410186768, 0.0], [207.0, 498.0, 409.0, 695.0, 0.8360626101493835, 0.0], [1394.0, 471.0, 1472.0, 595.0, 0.8162490725517273, 0.0], [0.0, 523.0, 127.0, 787.0, 0.8100494146347046, 0.0], [1028.0, 582.0, 1249.0, 814.0, 0.8096694350242615, 0.0], [1174.0, 477.0, 1305.0, 602.0, 0.7800524234771729, 0.0], [160.0, 413.0, 264.0, 523.0, 0.7395787239074707, 0.0], [1551.0, 572.0, 1600.0, 789.0, 0.7025632858276367, 0.0], [339.0, 492.0, 475.0, 656.0, 0.6599032878875732, 0.0], [992.0, 549.0, 1114.0, 688.0, 0.6434303522109985, 0.0], [709.0, 386.0, 1088.0, 896.0, 0.5526139140129089, 0.0], [990.0, 475.0, 1073.0, 606.0, 0.5481089949607849, 0.0], [0.0, 340.0, 60.0, 443.0, 0.47188904881477356, 0.0], [74.0, 455.0, 168.0, 608.0, 0.39570847153663635, 0.0], [159.0, 505.0, 260.0, 609.0, 0.3802691102027893, 0.0], [1065.0, 482.0, 1153.0, 596.0, 0.3750818073749542, 0.0], [967.0, 360.0, 1025.0, 424.0, 0.3463467061519623, 0.0], [117.0, 335.0, 193.0, 451.0, 0.30480682849884033, 0.0], [409.0, 394.0, 484.0, 451.0, 0.2899724841117859, 0.0], [402.0, 451.0, 474.0, 566.0, 0.28170356154441833, 0.0]]"
15,"[[1286.0, 523.0, 1414.0, 646.0, 0.8645713925361633, 0.0], [1371.0, 523.0, 1561.0, 714.0, 0.8586887121200562, 0.0], [209.0, 497.0, 409.0, 693.0, 0.8335500359535217, 0.0], [0.0, 524.0, 127.0, 786.0, 0.8319482207298279, 0.0], [1395.0, 471.0, 1472.0, 595.0, 0.8191465139389038, 0.0], [1020.0, 581.0, 1249.0, 813.0, 0.8032106161117554, 0.0], [1171.0, 476.0, 1306.0, 601.0, 0.7938305735588074, 0.0], [1551.0, 572.0, 1600.0, 789.0, 0.7242355942726135, 0.0], [159.0, 413.0, 264.0, 522.0, 0.7230758666992188, 0.0], [977.0, 474.0, 1072.0, 600.0, 0.6740008592605591, 0.0], [693.0, 389.0, 1069.0, 895.0, 0.6720630526542664, 0.0], [338.0, 492.0, 475.0, 659.0, 0.6248484253883362, 0.0], [987.0, 549.0, 1117.0, 702.0, 0.5958481431007385, 0.0], [1079.0, 482.0, 1153.0, 589.0, 0.4757048189640045, 0.0], [0.0, 340.0, 60.0, 443.0, 0.47067809104919434, 0.0], [159.0, 505.0, 265.0, 614.0, 0.41193994879722595, 0.0], [71.0, 454.0, 168.0, 613.0, 0.4090135097503662, 0.0], [968.0, 358.0, 1026.0, 425.0, 0.3832020163536072, 0.0], [408.0, 396.0, 482.0, 451.0, 0.27996882796287537, 0.0], [117.0, 337.0, 193.0, 446.0, 0.25062477588653564, 0.0]]"
16,"[[1286.0, 523.0, 1413.0, 646.0, 0.8630574941635132, 0.0], [1371.0, 523.0, 1561.0, 713.0, 0.8608395457267761, 0.0], [0.0, 524.0, 126.0, 786.0, 0.8414110541343689, 0.0], [210.0, 497.0, 409.0, 692.0, 0.8331453800201416, 0.0], [1395.0, 471.0, 1471.0, 595.0, 0.8274872303009033, 0.0], [1008.0, 580.0, 1251.0, 814.0, 0.7957369685173035, 0.0], [1171.0, 476.0, 1307.0, 604.0, 0.7533696889877319, 0.0], [160.0, 413.0, 264.0, 522.0, 0.7414315938949585, 0.0], [1551.0, 571.0, 1600.0, 789.0, 0.7169957160949707, 0.0], [988.0, 550.0, 1117.0, 702.0, 0.6214948296546936, 0.0], [702.0, 386.0, 1057.0, 898.0, 0.6178488731384277, 0.0], [340.0, 492.0, 475.0, 660.0, 0.6044845581054688, 0.0], [986.0, 473.0, 1073.0, 599.0, 0.5837197303771973, 0.0], [160.0, 504.0, 267.0, 615.0, 0.5069881677627563, 0.0], [1078.0, 481.0, 1152.0, 589.0, 0.4824550151824951, 0.0], [0.0, 340.0, 60.0, 443.0, 0.47464436292648315, 0.0], [69.0, 454.0, 168.0, 615.0, 0.43455955386161804, 0.0], [956.0, 491.0, 1022.0, 599.0, 0.3896288275718689, 0.0], [968.0, 357.0, 1026.0, 425.0, 0.3604322671890259, 0.0], [407.0, 397.0, 481.0, 451.0, 0.30944159626960754, 0.0], [117.0, 336.0, 193.0, 446.0, 0.252124547958374, 0.0]]"
17,"[[1371.0, 523.0, 1561.0, 713.0, 0.8684325814247131, 0.0], [1286.0, 523.0, 1413.0, 646.0, 0.8587945699691772, 0.0], [0.0, 523.0, 126.0, 786.0, 0.8516812324523926, 0.0], [211.0, 497.0, 408.0, 690.0, 0.8355061411857605, 0.0], [1395.0, 471.0, 1471.0, 595.0, 0.8282684087753296, 0.0], [1171.0, 475.0, 1307.0, 603.0, 0.7699809074401855, 0.0], [1012.0, 580.0, 1251.0, 818.0, 0.7568122744560242, 0.0], [160.0, 413.0, 264.0, 521.0, 0.7500197291374207, 0.0], [1551.0, 572.0, 1600.0, 788.0, 0.7145696878433228, 0.0], [934.0, 492.0, 1024.0, 598.0, 0.6479400396347046, 0.0], [697.0, 373.0, 1046.0, 896.0, 0.6444196105003357, 0.0], [986.0, 550.0, 1117.0, 705.0, 0.6276626586914062, 0.0], [341.0, 492.0, 475.0, 662.0, 0.6125292181968689, 0.0], [988.0, 473.0, 1073.0, 599.0, 0.5984781980514526, 0.0], [0.0, 340.0, 60.0, 443.0, 0.4846772849559784, 0.0], [159.0, 504.0, 267.0, 610.0, 0.4817366898059845, 0.0], [68.0, 454.0, 169.0, 615.0, 0.4608282744884491, 0.0], [1078.0, 481.0, 1153.0, 589.0, 0.45996373891830444, 0.0], [407.0, 397.0, 479.0, 450.0, 0.3839128315448761, 0.0], [968.0, 356.0, 1026.0, 424.0, 0.34528833627700806, 0.0], [739.0, 342.0, 809.0, 423.0, 0.26171112060546875, 0.0], [403.0, 452.0, 475.0, 564.0, 0.25784286856651306, 0.0], [117.0, 337.0, 193.0, 447.0, 0.25583624839782715, 0.0]]"
18,"[[1371.0, 523.0, 1561.0, 713.0, 0.8696824908256531, 0.0], [1286.0, 523.0, 1413.0, 645.0, 0.8637043237686157, 0.0], [0.0, 524.0, 125.0, 786.0, 0.8562049865722656, 0.0], [212.0, 495.0, 410.0, 692.0, 0.8402324914932251, 0.0], [1017.0, 580.0, 1250.0, 812.0, 0.8333033323287964, 0.0], [1395.0, 471.0, 1471.0, 595.0, 0.8295565843582153, 0.0], [1171.0, 475.0, 1306.0, 603.0, 0.7788099646568298, 0.0], [984.0, 551.0, 1117.0, 703.0, 0.7409664392471313, 0.0], [159.0, 412.0, 264.0, 520.0, 0.7391723394393921, 0.0], [1551.0, 572.0, 1600.0, 787.0, 0.7003646492958069, 0.0], [679.0, 381.0, 1039.0, 893.0, 0.6233486533164978, 0.0], [988.0, 473.0, 1073.0, 598.0, 0.6225667595863342, 0.0], [926.0, 491.0, 1024.0, 604.0, 0.5959733724594116, 0.0], [341.0, 491.0, 475.0, 664.0, 0.5909481048583984, 0.0], [1078.0, 481.0, 1156.0, 589.0, 0.5048779249191284, 0.0], [159.0, 504.0, 266.0, 611.0, 0.4847317636013031, 0.0], [0.0, 340.0, 60.0, 443.0, 0.4773866832256317, 0.0], [70.0, 453.0, 168.0, 617.0, 0.4698275029659271, 0.0], [965.0, 356.0, 1027.0, 426.0, 0.37433454394340515, 0.0], [407.0, 398.0, 478.0, 450.0, 0.37386101484298706, 0.0], [740.0, 342.0, 814.0, 420.0, 0.35283559560775757, 0.0], [950.0, 419.0, 1026.0, 508.0, 0.2743853032588959, 0.0], [403.0, 452.0, 474.0, 564.0, 0.2560121417045593, 0.0], [785.0, 344.0, 838.0, 394.0, 0.252608984708786, 0.0], [903.0, 356.0, 943.0, 419.0, 0.2514989972114563, 0.0]]"
19,"[[1371.0, 523.0, 1561.0, 713.0, 0.8684318661689758, 0.0], [1286.0, 523.0, 1413.0, 645.0, 0.8624592423439026, 0.0], [0.0, 523.0, 125.0, 786.0, 0.8613540530204773, 0.0], [1020.0, 581.0, 1249.0, 811.0, 0.8473220467567444, 0.0], [213.0, 494.0, 408.0, 687.0, 0.8354789614677429, 0.0], [1395.0, 471.0, 1471.0, 595.0, 0.8254494071006775, 0.0], [1171.0, 475.0, 1309.0, 602.0, 0.7755931615829468, 0.0], [984.0, 551.0, 1116.0, 704.0, 0.7729286551475525, 0.0], [159.0, 411.0, 263.0, 520.0, 0.752319872379303, 0.0], [1551.0, 571.0, 1600.0, 788.0, 0.7020707726478577, 0.0], [922.0, 491.0, 1023.0, 598.0, 0.6638137102127075, 0.0], [987.0, 473.0, 1072.0, 599.0, 0.6143714785575867, 0.0], [669.0, 370.0, 1030.0, 890.0, 0.5949605703353882, 0.0], [342.0, 491.0, 476.0, 664.0, 0.5708828568458557, 0.0], [1078.0, 481.0, 1156.0, 588.0, 0.5621243715286255, 0.0], [159.0, 504.0, 265.0, 610.0, 0.4915696978569031, 0.0], [0.0, 340.0, 60.0, 443.0, 0.47804346680641174, 0.0], [71.0, 452.0, 168.0, 617.0, 0.4659152626991272, 0.0], [964.0, 356.0, 1027.0, 428.0, 0.3710055351257324, 0.0], [406.0, 398.0, 478.0, 450.0, 0.34962984919548035, 0.0], [739.0, 342.0, 810.0, 421.0, 0.329521119594574, 0.0], [946.0, 419.0, 1026.0, 507.0, 0.31397712230682373, 0.0]]"
20,"[[0.0, 523.0, 125.0, 786.0, 0.8655164241790771, 0.0], [1371.0, 523.0, 1561.0, 713.0, 0.8641557097434998, 0.0], [1286.0, 523.0, 1414.0, 645.0, 0.8613285422325134, 0.0], [1016.0, 580.0, 1249.0, 812.0, 0.842858612537384, 0.0], [217.0, 493.0, 408.0, 686.0, 0.8285893201828003, 0.0], [1395.0, 471.0, 1471.0, 595.0, 0.8229486346244812, 0.0], [1171.0, 475.0, 1311.0, 599.0, 0.7682822942733765, 0.0], [982.0, 552.0, 1116.0, 706.0, 0.7611747980117798, 0.0], [159.0, 412.0, 263.0, 520.0, 0.7607805728912354, 0.0], [675.0, 373.0, 1019.0, 891.0, 0.7038931250572205, 0.0], [1551.0, 571.0, 1600.0, 787.0, 0.7007981538772583, 0.0], [914.0, 491.0, 1024.0, 607.0, 0.6370745897293091, 0.0], [343.0, 491.0, 476.0, 663.0, 0.5947164297103882, 0.0], [988.0, 473.0, 1072.0, 599.0, 0.5662226676940918, 0.0], [159.0, 504.0, 268.0, 617.0, 0.5195885896682739, 0.0], [1077.0, 480.0, 1156.0, 590.0, 0.47558215260505676, 0.0], [71.0, 453.0, 169.0, 618.0, 0.46027907729148865, 0.0], [0.0, 340.0, 60.0, 443.0, 0.45485809445381165, 0.0], [406.0, 398.0, 478.0, 451.0, 0.352155476808548, 0.0], [961.0, 356.0, 1026.0, 428.0, 0.3126395344734192, 0.0], [743.0, 343.0, 811.0, 411.0, 0.3091907203197479, 0.0], [228.0, 393.0, 302.0, 482.0, 0.27574753761291504, 0.0], [942.0, 419.0, 1026.0, 508.0, 0.27133023738861084, 0.0], [402.0, 452.0, 474.0, 564.0, 0.25540366768836975, 0.0]]"
21,"[[1371.0, 523.0, 1561.0, 713.0, 0.8657693266868591, 0.0], [1286.0, 523.0, 1413.0, 646.0, 0.8641648888587952, 0.0], [0.0, 524.0, 124.0, 786.0, 0.8631569147109985, 0.0], [1014.0, 580.0, 1250.0, 811.0, 0.8483807444572449, 0.0], [218.0, 492.0, 408.0, 684.0, 0.828207790851593, 0.0], [1394.0, 471.0, 1471.0, 594.0, 0.8214545845985413, 0.0], [1172.0, 476.0, 1316.0, 599.0, 0.7946449518203735, 0.0], [160.0, 411.0, 264.0, 520.0, 0.7777479887008667, 0.0], [982.0, 552.0, 1116.0, 706.0, 0.7687572836875916, 0.0], [1548.0, 573.0, 1600.0, 780.0, 0.6979042887687683, 0.0], [916.0, 491.0, 1023.0, 601.0, 0.5845617055892944, 0.0], [344.0, 491.0, 476.0, 664.0, 0.551307737827301, 0.0], [880.0, 585.0, 984.0, 733.0, 0.5397322773933411, 0.0], [987.0, 473.0, 1072.0, 598.0, 0.5327346324920654, 0.0], [159.0, 504.0, 267.0, 616.0, 0.5075413584709167, 0.0], [637.0, 372.0, 1001.0, 890.0, 0.47695350646972656, 0.0], [0.0, 340.0, 60.0, 444.0, 0.46230992674827576, 0.0], [72.0, 452.0, 169.0, 617.0, 0.4555419683456421, 0.0], [1076.0, 480.0, 1156.0, 590.0, 0.41398879885673523, 0.0], [740.0, 343.0, 815.0, 408.0, 0.32896021008491516, 0.0], [405.0, 398.0, 479.0, 452.0, 0.32414406538009644, 0.0], [963.0, 355.0, 1026.0, 425.0, 0.28576892614364624, 0.0], [942.0, 420.0, 1026.0, 509.0, 0.27663174271583557, 0.0]]"
22,"[[1371.0, 523.0, 1561.0, 712.0, 0.8699796795845032, 0.0], [0.0, 524.0, 124.0, 785.0, 0.8647046685218811, 0.0], [1287.0, 523.0, 1414.0, 645.0, 0.8645638227462769, 0.0], [1013.0, 580.0, 1250.0, 812.0, 0.8569098114967346, 0.0], [1394.0, 471.0, 1471.0, 594.0, 0.8199349641799927, 0.0], [217.0, 493.0, 411.0, 692.0, 0.8193554282188416, 0.0], [1173.0, 476.0, 1318.0, 599.0, 0.8103909492492676, 0.0], [983.0, 551.0, 1116.0, 707.0, 0.7812217473983765, 0.0], [160.0, 411.0, 264.0, 520.0, 0.7770713567733765, 0.0], [1551.0, 571.0, 1600.0, 788.0, 0.6749430298805237, 0.0], [632.0, 370.0, 988.0, 896.0, 0.6624569892883301, 0.0], [872.0, 579.0, 984.0, 731.0, 0.6028580069541931, 0.0], [917.0, 491.0, 1023.0, 601.0, 0.5742539763450623, 0.0], [344.0, 491.0, 476.0, 663.0, 0.533552885055542, 0.0], [988.0, 473.0, 1072.0, 597.0, 0.5181980729103088, 0.0], [159.0, 504.0, 267.0, 616.0, 0.5175488591194153, 0.0], [0.0, 340.0, 60.0, 443.0, 0.481969952583313, 0.0], [72.0, 452.0, 169.0, 617.0, 0.4699811339378357, 0.0], [1076.0, 480.0, 1156.0, 589.0, 0.43055909872055054, 0.0], [406.0, 398.0, 478.0, 451.0, 0.33390897512435913, 0.0], [743.0, 342.0, 813.0, 405.0, 0.298263818025589, 0.0], [963.0, 356.0, 1027.0, 425.0, 0.2533942759037018, 0.0]]"
23,"[[1015.0, 581.0, 1249.0, 811.0, 0.8721715807914734, 0.0], [1371.0, 523.0, 1561.0, 713.0, 0.8638488054275513, 0.0], [0.0, 524.0, 124.0, 786.0, 0.862956702709198, 0.0], [1287.0, 523.0, 1414.0, 645.0, 0.8599266409873962, 0.0], [1173.0, 476.0, 1322.0, 600.0, 0.812400758266449, 0.0], [1396.0, 471.0, 1470.0, 594.0, 0.8115336894989014, 0.0], [217.0, 493.0, 412.0, 694.0, 0.8063083291053772, 0.0], [983.0, 552.0, 1117.0, 706.0, 0.7969724535942078, 0.0], [859.0, 558.0, 982.0, 734.0, 0.7729125022888184, 0.0], [160.0, 412.0, 264.0, 519.0, 0.767990231513977, 0.0], [1552.0, 570.0, 1600.0, 788.0, 0.6773967146873474, 0.0], [916.0, 491.0, 1023.0, 605.0, 0.6193972826004028, 0.0], [346.0, 491.0, 476.0, 665.0, 0.551222026348114, 0.0], [159.0, 503.0, 269.0, 621.0, 0.5441219806671143, 0.0], [988.0, 473.0, 1072.0, 597.0, 0.51578688621521, 0.0], [72.0, 452.0, 170.0, 617.0, 0.4903227686882019, 0.0], [0.0, 340.0, 60.0, 444.0, 0.4755845069885254, 0.0], [589.0, 390.0, 976.0, 889.0, 0.39790016412734985, 0.0], [1071.0, 479.0, 1158.0, 592.0, 0.39263463020324707, 0.0], [406.0, 398.0, 477.0, 452.0, 0.3306339681148529, 0.0], [743.0, 342.0, 818.0, 410.0, 0.3050636649131775, 0.0]]"
24,"[[1016.0, 580.0, 1250.0, 811.0, 0.8834599256515503, 0.0], [0.0, 524.0, 124.0, 786.0, 0.8598151803016663, 0.0], [1288.0, 523.0, 1412.0, 644.0, 0.8563107848167419, 0.0], [1372.0, 523.0, 1561.0, 713.0, 0.8559008240699768, 0.0], [857.0, 559.0, 982.0, 734.0, 0.8470869660377502, 0.0], [1396.0, 471.0, 1471.0, 594.0, 0.8130751252174377, 0.0], [1175.0, 477.0, 1315.0, 598.0, 0.8106330037117004, 0.0], [984.0, 551.0, 1117.0, 706.0, 0.8045268058776855, 0.0], [217.0, 494.0, 411.0, 693.0, 0.798947811126709, 0.0], [160.0, 411.0, 264.0, 519.0, 0.7687140107154846, 0.0], [611.0, 386.0, 952.0, 890.0, 0.6918010711669922, 0.0], [1552.0, 571.0, 1600.0, 788.0, 0.6820222735404968, 0.0], [347.0, 491.0, 475.0, 663.0, 0.5970945954322815, 0.0], [159.0, 503.0, 270.0, 621.0, 0.5357000827789307, 0.0], [916.0, 491.0, 1022.0, 603.0, 0.5190494656562805, 0.0], [0.0, 340.0, 60.0, 442.0, 0.510597825050354, 0.0], [72.0, 452.0, 170.0, 617.0, 0.48309525847435, 0.0], [986.0, 473.0, 1073.0, 596.0, 0.4679822325706482, 0.0], [1075.0, 479.0, 1159.0, 590.0, 0.3945920765399933, 0.0], [406.0, 400.0, 475.0, 452.0, 0.31110039353370667, 0.0], [657.0, 339.0, 712.0, 426.0, 0.296531617641449, 0.0], [0.0, 399.0, 46.0, 509.0, 0.28219589591026306, 0.0], [857.0, 429.0, 950.0, 533.0, 0.2629922330379486, 0.0], [744.0, 342.0, 803.0, 414.0, 0.2584429383277893, 0.0]]"
25,"[[1017.0, 581.0, 1250.0, 811.0, 0.8857607841491699, 0.0], [0.0, 524.0, 124.0, 786.0, 0.8621661067008972, 0.0], [1288.0, 524.0, 1411.0, 645.0, 0.8560310006141663, 0.0], [1372.0, 523.0, 1561.0, 713.0, 0.854227602481842, 0.0], [853.0, 559.0, 981.0, 732.0, 0.8435758948326111, 0.0], [1174.0, 477.0, 1302.0, 600.0, 0.8140290379524231, 0.0], [1396.0, 471.0, 1471.0, 594.0, 0.8094158172607422, 0.0], [983.0, 551.0, 1117.0, 705.0, 0.8024449944496155, 0.0], [217.0, 494.0, 411.0, 694.0, 0.7989365458488464, 0.0], [160.0, 411.0, 264.0, 519.0, 0.7691119313240051, 0.0], [1552.0, 571.0, 1600.0, 789.0, 0.6867785453796387, 0.0], [347.0, 491.0, 475.0, 663.0, 0.6004048585891724, 0.0], [603.0, 390.0, 939.0, 890.0, 0.5944923758506775, 0.0], [159.0, 503.0, 270.0, 620.0, 0.5330238938331604, 0.0], [916.0, 491.0, 1022.0, 598.0, 0.5198999643325806, 0.0], [0.0, 340.0, 60.0, 442.0, 0.4953269064426422, 0.0], [71.0, 452.0, 170.0, 617.0, 0.4685736894607544, 0.0], [987.0, 473.0, 1072.0, 597.0, 0.463522732257843, 0.0], [1077.0, 479.0, 1160.0, 589.0, 0.44119784235954285, 0.0], [847.0, 429.0, 951.0, 532.0, 0.32684779167175293, 0.0], [616.0, 337.0, 712.0, 478.0, 0.2817437946796417, 0.0], [0.0, 399.0, 46.0, 509.0, 0.2679513692855835, 0.0], [403.0, 398.0, 479.0, 472.0, 0.26552462577819824, 0.0], [744.0, 342.0, 804.0, 419.0, 0.2602545917034149, 0.0]]"
26,"[[1015.0, 580.0, 1250.0, 811.0, 0.8883123993873596, 0.0], [1372.0, 523.0, 1561.0, 713.0, 0.8547245860099792, 0.0], [0.0, 524.0, 124.0, 786.0, 0.8501129746437073, 0.0], [1294.0, 523.0, 1415.0, 644.0, 0.8363003134727478, 0.0], [827.0, 558.0, 980.0, 733.0, 0.8230685591697693, 0.0], [1396.0, 471.0, 1471.0, 594.0, 0.8175444006919861, 0.0], [217.0, 495.0, 411.0, 694.0, 0.805545449256897, 0.0], [1180.0, 480.0, 1309.0, 598.0, 0.7998673319816589, 0.0], [984.0, 552.0, 1117.0, 705.0, 0.7883346676826477, 0.0], [160.0, 411.0, 264.0, 520.0, 0.7519771456718445, 0.0], [1552.0, 571.0, 1600.0, 789.0, 0.6958764791488647, 0.0], [347.0, 490.0, 476.0, 661.0, 0.6210005283355713, 0.0], [917.0, 492.0, 1022.0, 598.0, 0.5727025270462036, 0.0], [159.0, 504.0, 268.0, 620.0, 0.5317846536636353, 0.0], [792.0, 543.0, 868.0, 670.0, 0.5221388339996338, 0.0], [0.0, 340.0, 60.0, 441.0, 0.5055058002471924, 0.0], [559.0, 391.0, 920.0, 891.0, 0.49366703629493713, 0.0], [70.0, 452.0, 169.0, 619.0, 0.4650300145149231, 0.0], [987.0, 473.0, 1069.0, 597.0, 0.4434376358985901, 0.0], [1048.0, 478.0, 1158.0, 597.0, 0.3901580572128296, 0.0], [827.0, 430.0, 944.0, 530.0, 0.3807542026042938, 0.0], [402.0, 398.0, 481.0, 498.0, 0.3018839657306671, 0.0], [658.0, 339.0, 711.0, 409.0, 0.2677765190601349, 0.0], [745.0, 342.0, 803.0, 423.0, 0.2668478488922119, 0.0]]"
27,"[[1013.0, 580.0, 1250.0, 811.0, 0.8845821619033813, 0.0], [0.0, 524.0, 123.0, 787.0, 0.8567207455635071, 0.0], [1372.0, 523.0, 1561.0, 713.0, 0.8528112769126892, 0.0], [1292.0, 525.0, 1413.0, 643.0, 0.8504512310028076, 0.0], [216.0, 495.0, 410.0, 696.0, 0.814441442489624, 0.0], [1397.0, 471.0, 1471.0, 594.0, 0.8120066523551941, 0.0], [983.0, 551.0, 1117.0, 705.0, 0.8013123273849487, 0.0], [1181.0, 481.0, 1313.0, 599.0, 0.7980881929397583, 0.0], [160.0, 412.0, 264.0, 520.0, 0.738477885723114, 0.0], [814.0, 558.0, 980.0, 738.0, 0.7124854922294617, 0.0], [1552.0, 571.0, 1600.0, 789.0, 0.6970985531806946, 0.0], [760.0, 543.0, 868.0, 685.0, 0.5979151725769043, 0.0], [348.0, 491.0, 476.0, 661.0, 0.5853011012077332, 0.0], [917.0, 492.0, 1022.0, 599.0, 0.5578234791755676, 0.0], [0.0, 340.0, 60.0, 446.0, 0.5404146313667297, 0.0], [159.0, 504.0, 269.0, 619.0, 0.5115851759910583, 0.0], [71.0, 454.0, 169.0, 620.0, 0.4619910418987274, 0.0], [987.0, 474.0, 1067.0, 597.0, 0.4347934424877167, 0.0], [533.0, 379.0, 877.0, 891.0, 0.40037721395492554, 0.0], [1068.0, 478.0, 1157.0, 593.0, 0.3796680271625519, 0.0], [658.0, 339.0, 711.0, 405.0, 0.2862665355205536, 0.0], [0.0, 396.0, 47.0, 509.0, 0.2830393314361572, 0.0], [402.0, 398.0, 480.0, 502.0, 0.2691572904586792, 0.0], [828.0, 431.0, 942.0, 530.0, 0.25563856959342957, 0.0]]"
