frame,number of cars
475,"[[201.0, 62.0, 219.0, 77.0, 0.6298868060112, 2.0], [181.0, 46.0, 191.0, 54.0, 0.31197643280029297, 2.0], [202.0, 50.0, 213.0, 59.0, 0.3104330599308014, 2.0], [90.0, 49.0, 100.0, 54.0, 0.29594898223876953, 2.0]]"
476,"[[200.0, 61.0, 218.0, 75.0, 0.6656758785247803, 2.0], [201.0, 49.0, 212.0, 59.0, 0.3956245183944702, 2.0], [90.0, 48.0, 100.0, 55.0, 0.3624553978443146, 2.0]]"
477,"[[198.0, 61.0, 215.0, 73.0, 0.5886930823326111, 2.0], [89.0, 49.0, 100.0, 55.0, 0.36408531665802, 2.0], [200.0, 49.0, 212.0, 59.0, 0.3057428002357483, 2.0]]"
478,"[[198.0, 58.0, 214.0, 72.0, 0.4719691276550293, 2.0], [88.0, 49.0, 99.0, 56.0, 0.2813197672367096, 2.0]]"
479,"[[197.0, 58.0, 212.0, 71.0, 0.6433243155479431, 2.0], [88.0, 49.0, 97.0, 57.0, 0.2810194790363312, 2.0]]"
480,"[[195.0, 58.0, 211.0, 70.0, 0.5375970005989075, 2.0]]"
481,"[[195.0, 54.0, 210.0, 69.0, 0.5082048177719116, 2.0], [84.0, 51.0, 95.0, 58.0, 0.3621918857097626, 2.0]]"
482,"[[194.0, 56.0, 208.0, 69.0, 0.5861908197402954, 2.0], [83.0, 51.0, 94.0, 58.0, 0.5264745950698853, 2.0]]"
483,"[[193.0, 55.0, 208.0, 68.0, 0.5635875463485718, 2.0], [82.0, 50.0, 93.0, 59.0, 0.3305402100086212, 2.0]]"
484,"[[192.0, 52.0, 207.0, 66.0, 0.5560393929481506, 2.0], [81.0, 50.0, 93.0, 59.0, 0.5024354457855225, 2.0]]"
485,"[[80.0, 51.0, 92.0, 59.0, 0.4579780697822571, 2.0], [192.0, 52.0, 206.0, 65.0, 0.45269066095352173, 2.0]]"
486,"[[191.0, 50.0, 205.0, 65.0, 0.5077828764915466, 2.0], [80.0, 51.0, 91.0, 59.0, 0.49566319584846497, 2.0]]"
487,"[[190.0, 49.0, 204.0, 63.0, 0.6887320280075073, 2.0], [78.0, 52.0, 91.0, 60.0, 0.47904109954833984, 2.0]]"
488,"[[189.0, 49.0, 203.0, 63.0, 0.5960989594459534, 2.0], [77.0, 52.0, 89.0, 60.0, 0.5599952340126038, 2.0]]"
489,"[[189.0, 49.0, 203.0, 63.0, 0.6518792510032654, 2.0], [76.0, 53.0, 89.0, 61.0, 0.6071505546569824, 2.0]]"
490,"[[188.0, 50.0, 201.0, 62.0, 0.6515741944313049, 2.0], [74.0, 55.0, 86.0, 62.0, 0.48977455496788025, 2.0]]"
491,"[[188.0, 49.0, 201.0, 62.0, 0.5995821952819824, 2.0], [72.0, 55.0, 86.0, 63.0, 0.5974250435829163, 2.0]]"
492,"[[71.0, 55.0, 85.0, 64.0, 0.610987663269043, 2.0], [187.0, 49.0, 201.0, 61.0, 0.5320196151733398, 2.0], [119.0, 43.0, 127.0, 49.0, 0.2987931966781616, 2.0]]"
493,"[[70.0, 55.0, 84.0, 64.0, 0.654664933681488, 2.0], [188.0, 48.0, 200.0, 61.0, 0.43043971061706543, 2.0]]"
494,"[[68.0, 55.0, 82.0, 64.0, 0.6065112352371216, 2.0], [187.0, 47.0, 200.0, 59.0, 0.5309126973152161, 2.0]]"
495,"[[67.0, 55.0, 81.0, 65.0, 0.5161085724830627, 2.0], [186.0, 48.0, 199.0, 59.0, 0.2914018929004669, 2.0]]"
496,"[[64.0, 57.0, 79.0, 65.0, 0.5202732086181641, 2.0], [184.0, 48.0, 198.0, 57.0, 0.47301164269447327, 2.0]]"
497,"[[63.0, 58.0, 78.0, 66.0, 0.6757855415344238, 2.0], [184.0, 48.0, 197.0, 57.0, 0.33894118666648865, 2.0]]"
498,"[[62.0, 58.0, 76.0, 67.0, 0.4164222776889801, 2.0], [184.0, 47.0, 196.0, 56.0, 0.4067816436290741, 2.0]]"
499,"[[60.0, 58.0, 75.0, 68.0, 0.5541847348213196, 2.0], [184.0, 47.0, 196.0, 56.0, 0.44354763627052307, 2.0]]"
