frame,number of cars
157,"[[1064.0, 377.0, 1166.0, 431.0, 0.9148056507110596, 2.0], [722.0, 265.0, 749.0, 286.0, 0.8913359642028809, 2.0], [501.0, 255.0, 521.0, 270.0, 0.8705416917800903, 2.0], [492.0, 287.0, 525.0, 310.0, 0.868919849395752, 2.0], [226.0, 319.0, 298.0, 371.0, 0.8668190240859985, 2.0], [690.0, 274.0, 714.0, 294.0, 0.847698450088501, 2.0], [885.0, 303.0, 933.0, 334.0, 0.8460756540298462, 2.0], [828.0, 281.0, 860.0, 300.0, 0.8411022424697876, 2.0], [797.0, 263.0, 823.0, 281.0, 0.790702760219574, 2.0], [804.0, 327.0, 863.0, 373.0, 0.7714840769767761, 2.0], [309.0, 367.0, 395.0, 441.0, 0.756684422492981, 2.0], [741.0, 256.0, 760.0, 270.0, 0.7233192920684814, 2.0], [728.0, 235.0, 743.0, 246.0, 0.666542112827301, 2.0], [695.0, 244.0, 712.0, 256.0, 0.6040982007980347, 2.0], [710.0, 236.0, 724.0, 247.0, 0.5860890746116638, 2.0], [564.0, 219.0, 576.0, 232.0, 0.4744361639022827, 2.0], [666.0, 242.0, 684.0, 256.0, 0.3880405128002167, 2.0], [605.0, 220.0, 616.0, 228.0, 0.35720667243003845, 2.0]]"
158,"[[1054.0, 373.0, 1152.0, 424.0, 0.9233485460281372, 2.0], [489.0, 289.0, 523.0, 313.0, 0.8654863834381104, 2.0], [721.0, 264.0, 747.0, 285.0, 0.8610291481018066, 2.0], [219.0, 322.0, 292.0, 375.0, 0.8433207869529724, 2.0], [880.0, 301.0, 928.0, 331.0, 0.839230477809906, 2.0], [826.0, 280.0, 858.0, 301.0, 0.8358839750289917, 2.0], [501.0, 255.0, 522.0, 271.0, 0.8260864019393921, 2.0], [690.0, 273.0, 713.0, 292.0, 0.8133854269981384, 2.0], [799.0, 324.0, 859.0, 368.0, 0.7654008865356445, 2.0], [297.0, 372.0, 386.0, 450.0, 0.6994141936302185, 2.0], [793.0, 262.0, 821.0, 280.0, 0.690059244632721, 2.0], [741.0, 255.0, 759.0, 268.0, 0.6693476438522339, 2.0], [728.0, 234.0, 742.0, 245.0, 0.6192061901092529, 2.0], [694.0, 244.0, 712.0, 256.0, 0.5402958393096924, 2.0], [710.0, 235.0, 724.0, 247.0, 0.5103051066398621, 2.0], [563.0, 219.0, 576.0, 231.0, 0.4810711741447449, 2.0], [605.0, 220.0, 616.0, 228.0, 0.31486377120018005, 2.0], [888.0, 197.0, 911.0, 206.0, 0.2754274904727936, 2.0]]"
159,"[[1043.0, 370.0, 1139.0, 418.0, 0.9098976850509644, 2.0], [876.0, 299.0, 925.0, 330.0, 0.8643430471420288, 2.0], [210.0, 324.0, 287.0, 377.0, 0.8528143763542175, 2.0], [721.0, 264.0, 746.0, 285.0, 0.8515223860740662, 2.0], [793.0, 262.0, 819.0, 279.0, 0.8506066203117371, 2.0], [487.0, 289.0, 522.0, 314.0, 0.8502734303474426, 2.0], [283.0, 379.0, 378.0, 460.0, 0.8448455333709717, 2.0], [498.0, 256.0, 520.0, 271.0, 0.8436708450317383, 2.0], [689.0, 272.0, 712.0, 291.0, 0.8414217829704285, 2.0], [823.0, 278.0, 856.0, 297.0, 0.8033772110939026, 2.0], [796.0, 320.0, 853.0, 364.0, 0.7682198286056519, 2.0], [728.0, 234.0, 742.0, 244.0, 0.711931586265564, 2.0], [741.0, 254.0, 758.0, 268.0, 0.6793777942657471, 2.0], [709.0, 235.0, 723.0, 246.0, 0.6454607844352722, 2.0], [695.0, 243.0, 711.0, 255.0, 0.5373449325561523, 2.0], [559.0, 219.0, 576.0, 231.0, 0.4969713091850281, 2.0], [666.0, 240.0, 683.0, 255.0, 0.4020824432373047, 2.0], [606.0, 220.0, 616.0, 228.0, 0.3821764886379242, 2.0]]"
160,"[[1033.0, 364.0, 1125.0, 412.0, 0.9290582537651062, 2.0], [498.0, 257.0, 519.0, 271.0, 0.8722179532051086, 2.0], [719.0, 263.0, 745.0, 284.0, 0.8397954106330872, 2.0], [267.0, 384.0, 368.0, 471.0, 0.8390755653381348, 2.0], [201.0, 326.0, 279.0, 382.0, 0.8342792987823486, 2.0], [485.0, 290.0, 520.0, 316.0, 0.8244776129722595, 2.0], [822.0, 277.0, 854.0, 296.0, 0.8229401707649231, 2.0], [688.0, 271.0, 711.0, 290.0, 0.8030033111572266, 2.0], [874.0, 297.0, 919.0, 327.0, 0.7425896525382996, 2.0], [791.0, 260.0, 817.0, 279.0, 0.7243976593017578, 2.0], [709.0, 235.0, 723.0, 245.0, 0.6639439463615417, 2.0], [728.0, 233.0, 741.0, 243.0, 0.65325927734375, 2.0], [793.0, 319.0, 849.0, 361.0, 0.6427273154258728, 2.0], [740.0, 253.0, 757.0, 267.0, 0.5907033681869507, 2.0], [563.0, 219.0, 576.0, 232.0, 0.5077129602432251, 2.0], [666.0, 239.0, 682.0, 254.0, 0.4567451477050781, 2.0], [695.0, 241.0, 711.0, 255.0, 0.4073456823825836, 2.0], [605.0, 220.0, 616.0, 228.0, 0.3619597852230072, 2.0], [886.0, 196.0, 911.0, 206.0, 0.3283437490463257, 2.0], [555.0, 219.0, 566.0, 228.0, 0.2970409393310547, 2.0]]"
161,"[[1024.0, 360.0, 1111.0, 406.0, 0.9329370260238647, 2.0], [496.0, 258.0, 519.0, 273.0, 0.8707693219184875, 2.0], [482.0, 292.0, 518.0, 318.0, 0.864656925201416, 2.0], [719.0, 262.0, 744.0, 282.0, 0.8444979786872864, 2.0], [191.0, 329.0, 272.0, 385.0, 0.8269181847572327, 2.0], [688.0, 269.0, 711.0, 288.0, 0.8220437169075012, 2.0], [870.0, 295.0, 915.0, 325.0, 0.8217436671257019, 2.0], [820.0, 277.0, 850.0, 295.0, 0.7646646499633789, 2.0], [252.0, 391.0, 357.0, 482.0, 0.760850727558136, 2.0], [739.0, 253.0, 755.0, 266.0, 0.743040144443512, 2.0], [708.0, 235.0, 722.0, 245.0, 0.6692856550216675, 2.0], [789.0, 316.0, 843.0, 358.0, 0.6549403667449951, 2.0], [790.0, 258.0, 815.0, 277.0, 0.635998010635376, 2.0], [727.0, 232.0, 741.0, 243.0, 0.62293541431427, 2.0], [695.0, 241.0, 710.0, 255.0, 0.5044779777526855, 2.0], [558.0, 219.0, 575.0, 231.0, 0.4533277153968811, 2.0], [665.0, 239.0, 682.0, 255.0, 0.4327525794506073, 2.0], [605.0, 220.0, 617.0, 228.0, 0.40112680196762085, 2.0], [886.0, 196.0, 912.0, 206.0, 0.2979256808757782, 2.0], [555.0, 219.0, 565.0, 229.0, 0.25694388151168823, 2.0]]"
162,"[[1015.0, 356.0, 1100.0, 402.0, 0.9127349257469177, 2.0], [717.0, 261.0, 743.0, 280.0, 0.9044851660728455, 2.0], [687.0, 268.0, 710.0, 287.0, 0.8709113597869873, 2.0], [866.0, 294.0, 910.0, 323.0, 0.8560551404953003, 2.0], [479.0, 293.0, 516.0, 320.0, 0.8559898138046265, 2.0], [236.0, 398.0, 347.0, 496.0, 0.8184320330619812, 2.0], [495.0, 258.0, 516.0, 273.0, 0.7940411567687988, 2.0], [819.0, 277.0, 848.0, 295.0, 0.7925516963005066, 2.0], [181.0, 331.0, 264.0, 389.0, 0.7830125093460083, 2.0], [738.0, 253.0, 754.0, 265.0, 0.7667965292930603, 2.0], [789.0, 258.0, 813.0, 276.0, 0.7048394083976746, 2.0], [708.0, 234.0, 721.0, 245.0, 0.6521368622779846, 2.0], [727.0, 231.0, 740.0, 243.0, 0.5955229997634888, 2.0], [694.0, 241.0, 710.0, 255.0, 0.5790699124336243, 2.0], [666.0, 239.0, 682.0, 254.0, 0.4713943302631378, 2.0], [557.0, 218.0, 575.0, 231.0, 0.461215615272522, 2.0], [606.0, 220.0, 618.0, 228.0, 0.41569194197654724, 2.0], [887.0, 196.0, 913.0, 206.0, 0.2948698401451111, 2.0], [692.0, 235.0, 715.0, 253.0, 0.25721055269241333, 2.0]]"
163,"[[1005.0, 353.0, 1089.0, 396.0, 0.9144140481948853, 2.0], [715.0, 259.0, 741.0, 279.0, 0.8845318555831909, 2.0], [477.0, 295.0, 513.0, 322.0, 0.8842985033988953, 2.0], [863.0, 293.0, 907.0, 322.0, 0.8815546631813049, 2.0], [215.0, 407.0, 335.0, 509.0, 0.8758558630943298, 2.0], [686.0, 267.0, 709.0, 286.0, 0.8297539949417114, 2.0], [493.0, 258.0, 515.0, 273.0, 0.8261129260063171, 2.0], [171.0, 333.0, 257.0, 393.0, 0.8218937516212463, 2.0], [738.0, 252.0, 753.0, 264.0, 0.7464649677276611, 2.0], [816.0, 275.0, 846.0, 292.0, 0.7461652159690857, 2.0], [708.0, 235.0, 721.0, 244.0, 0.6619637608528137, 2.0], [727.0, 232.0, 740.0, 243.0, 0.6240778565406799, 2.0], [693.0, 240.0, 710.0, 254.0, 0.5401188135147095, 2.0], [788.0, 258.0, 812.0, 276.0, 0.5222119688987732, 2.0], [784.0, 311.0, 835.0, 351.0, 0.49874240159988403, 2.0], [556.0, 219.0, 575.0, 231.0, 0.46434783935546875, 2.0], [665.0, 239.0, 682.0, 253.0, 0.4631350040435791, 2.0], [606.0, 220.0, 618.0, 228.0, 0.4177889823913574, 2.0], [886.0, 196.0, 913.0, 207.0, 0.3493846356868744, 2.0], [554.0, 219.0, 566.0, 228.0, 0.2885400652885437, 2.0], [691.0, 236.0, 715.0, 252.0, 0.2728568911552429, 2.0]]"
164,"[[997.0, 348.0, 1077.0, 392.0, 0.9231442213058472, 2.0], [860.0, 291.0, 902.0, 319.0, 0.8817722201347351, 2.0], [716.0, 259.0, 740.0, 279.0, 0.8779603242874146, 2.0], [472.0, 297.0, 512.0, 324.0, 0.8777921795845032, 2.0], [194.0, 416.0, 321.0, 524.0, 0.8720272183418274, 2.0], [161.0, 337.0, 248.0, 397.0, 0.8632219433784485, 2.0], [686.0, 267.0, 707.0, 285.0, 0.8333783149719238, 2.0], [815.0, 275.0, 844.0, 292.0, 0.8242588639259338, 2.0], [492.0, 259.0, 515.0, 275.0, 0.821358859539032, 2.0], [781.0, 309.0, 831.0, 348.0, 0.7235281467437744, 2.0], [737.0, 252.0, 753.0, 264.0, 0.7233877778053284, 2.0], [786.0, 258.0, 811.0, 275.0, 0.7044500112533569, 2.0], [707.0, 234.0, 721.0, 244.0, 0.6188110709190369, 2.0], [726.0, 231.0, 739.0, 242.0, 0.60542231798172, 2.0], [693.0, 240.0, 709.0, 254.0, 0.5843169093132019, 2.0], [556.0, 219.0, 575.0, 231.0, 0.43734920024871826, 2.0], [887.0, 196.0, 912.0, 206.0, 0.38968971371650696, 2.0], [554.0, 219.0, 566.0, 230.0, 0.3455694317817688, 2.0], [605.0, 220.0, 617.0, 228.0, 0.339209645986557, 2.0], [666.0, 238.0, 681.0, 253.0, 0.2955250144004822, 2.0], [733.0, 197.0, 761.0, 205.0, 0.2535031735897064, 2.0]]"
165,"[[989.0, 345.0, 1067.0, 387.0, 0.9134536981582642, 2.0], [151.0, 338.0, 241.0, 402.0, 0.8931046724319458, 2.0], [470.0, 299.0, 509.0, 326.0, 0.8837535381317139, 2.0], [857.0, 290.0, 900.0, 318.0, 0.8833543062210083, 2.0], [490.0, 259.0, 513.0, 276.0, 0.8601385354995728, 2.0], [715.0, 258.0, 739.0, 278.0, 0.8538410663604736, 2.0], [170.0, 426.0, 310.0, 541.0, 0.8348841667175293, 2.0], [812.0, 273.0, 841.0, 291.0, 0.808938205242157, 2.0], [685.0, 265.0, 707.0, 284.0, 0.8081179857254028, 2.0], [779.0, 307.0, 827.0, 345.0, 0.7955909371376038, 2.0], [785.0, 256.0, 809.0, 274.0, 0.7856687903404236, 2.0], [735.0, 251.0, 752.0, 263.0, 0.6932921409606934, 2.0], [726.0, 231.0, 739.0, 242.0, 0.6524726152420044, 2.0], [707.0, 233.0, 720.0, 243.0, 0.574557363986969, 2.0], [694.0, 240.0, 708.0, 253.0, 0.5454416275024414, 2.0], [555.0, 219.0, 576.0, 232.0, 0.47457364201545715, 2.0], [697.0, 260.0, 743.0, 281.0, 0.44062915444374084, 2.0], [665.0, 239.0, 681.0, 252.0, 0.42271170020103455, 2.0], [691.0, 235.0, 713.0, 251.0, 0.344505250453949, 2.0], [887.0, 196.0, 912.0, 206.0, 0.2734937369823456, 2.0], [604.0, 220.0, 618.0, 229.0, 0.2726825773715973, 2.0], [553.0, 219.0, 566.0, 230.0, 0.270895779132843, 2.0]]"
166,"[[981.0, 342.0, 1058.0, 384.0, 0.9058757424354553, 2.0], [487.0, 260.0, 511.0, 277.0, 0.8916123509407043, 2.0], [138.0, 342.0, 232.0, 407.0, 0.8816385269165039, 2.0], [467.0, 300.0, 508.0, 328.0, 0.879193127155304, 2.0], [714.0, 258.0, 738.0, 277.0, 0.8347641229629517, 2.0], [811.0, 272.0, 840.0, 289.0, 0.8323357105255127, 2.0], [146.0, 438.0, 292.0, 560.0, 0.8322147130966187, 2.0], [854.0, 289.0, 895.0, 316.0, 0.817656397819519, 2.0], [684.0, 265.0, 707.0, 283.0, 0.7897904515266418, 2.0], [735.0, 251.0, 751.0, 263.0, 0.7038491368293762, 2.0], [776.0, 304.0, 823.0, 343.0, 0.6773905158042908, 2.0], [783.0, 256.0, 807.0, 274.0, 0.6408687233924866, 2.0], [726.0, 231.0, 738.0, 241.0, 0.623094379901886, 2.0], [707.0, 233.0, 720.0, 243.0, 0.5375107526779175, 2.0], [554.0, 219.0, 576.0, 232.0, 0.5279195308685303, 2.0], [693.0, 239.0, 708.0, 253.0, 0.5115679502487183, 2.0], [605.0, 220.0, 617.0, 229.0, 0.4004003703594208, 2.0], [730.0, 197.0, 754.0, 204.0, 0.2707349359989166, 2.0]]"
167,"[[974.0, 339.0, 1048.0, 380.0, 0.9115562438964844, 2.0], [486.0, 261.0, 510.0, 278.0, 0.908295750617981, 2.0], [116.0, 450.0, 276.0, 579.0, 0.9014967679977417, 2.0], [851.0, 287.0, 891.0, 315.0, 0.874005913734436, 2.0], [464.0, 302.0, 505.0, 331.0, 0.8658051490783691, 2.0], [127.0, 345.0, 224.0, 412.0, 0.8540989756584167, 2.0], [783.0, 256.0, 806.0, 273.0, 0.7976046800613403, 2.0], [684.0, 264.0, 706.0, 281.0, 0.7878453731536865, 2.0], [773.0, 303.0, 820.0, 340.0, 0.7818499803543091, 2.0], [810.0, 272.0, 837.0, 288.0, 0.7771068811416626, 2.0], [734.0, 250.0, 750.0, 262.0, 0.7423311471939087, 2.0], [714.0, 258.0, 736.0, 276.0, 0.6785327792167664, 2.0], [724.0, 230.0, 737.0, 241.0, 0.6196529269218445, 2.0], [693.0, 239.0, 708.0, 253.0, 0.5591563582420349, 2.0], [605.0, 220.0, 617.0, 229.0, 0.453427791595459, 2.0], [554.0, 218.0, 575.0, 232.0, 0.4301614761352539, 2.0], [707.0, 233.0, 718.0, 242.0, 0.4262546896934509, 2.0], [553.0, 218.0, 566.0, 230.0, 0.32044127583503723, 2.0], [887.0, 196.0, 913.0, 206.0, 0.29390376806259155, 2.0], [666.0, 238.0, 680.0, 251.0, 0.2735505700111389, 2.0], [728.0, 197.0, 751.0, 205.0, 0.25936824083328247, 2.0]]"
168,"[[114.0, 350.0, 215.0, 417.0, 0.9241607785224915, 2.0], [967.0, 337.0, 1038.0, 375.0, 0.9050360918045044, 2.0], [81.0, 464.0, 257.0, 603.0, 0.9023218154907227, 2.0], [483.0, 262.0, 508.0, 279.0, 0.8771494626998901, 2.0], [460.0, 304.0, 503.0, 334.0, 0.8652427792549133, 2.0], [849.0, 287.0, 889.0, 313.0, 0.8613696694374084, 2.0], [733.0, 250.0, 749.0, 262.0, 0.8002639412879944, 2.0], [807.0, 270.0, 836.0, 287.0, 0.7947232127189636, 2.0], [683.0, 264.0, 705.0, 281.0, 0.7885271310806274, 2.0], [713.0, 257.0, 736.0, 276.0, 0.7638349533081055, 2.0], [772.0, 302.0, 816.0, 337.0, 0.7597052454948425, 2.0], [782.0, 255.0, 804.0, 272.0, 0.7490890622138977, 2.0], [724.0, 230.0, 737.0, 241.0, 0.6494719386100769, 2.0], [706.0, 233.0, 718.0, 242.0, 0.4689737856388092, 2.0], [693.0, 239.0, 707.0, 253.0, 0.4521763324737549, 2.0], [555.0, 218.0, 574.0, 233.0, 0.44692662358283997, 2.0], [605.0, 220.0, 617.0, 229.0, 0.42012789845466614, 2.0], [553.0, 219.0, 566.0, 231.0, 0.3577509820461273, 2.0], [665.0, 237.0, 680.0, 250.0, 0.2898591458797455, 2.0], [888.0, 196.0, 917.0, 205.0, 0.2890982925891876, 2.0], [693.0, 235.0, 713.0, 250.0, 0.2587425410747528, 2.0]]"
169,"[[43.0, 479.0, 237.0, 630.0, 0.9125897288322449, 2.0], [961.0, 333.0, 1030.0, 372.0, 0.9048372507095337, 2.0], [99.0, 351.0, 205.0, 423.0, 0.901342511177063, 2.0], [457.0, 306.0, 500.0, 338.0, 0.8797430396080017, 2.0], [483.0, 262.0, 508.0, 280.0, 0.8771783709526062, 2.0], [805.0, 269.0, 833.0, 287.0, 0.8176345229148865, 2.0], [845.0, 286.0, 884.0, 311.0, 0.8137767910957336, 2.0], [769.0, 300.0, 813.0, 335.0, 0.8024160861968994, 2.0], [780.0, 255.0, 802.0, 271.0, 0.7846822738647461, 2.0], [682.0, 263.0, 704.0, 280.0, 0.7816043496131897, 2.0], [712.0, 256.0, 736.0, 275.0, 0.7795731425285339, 2.0], [731.0, 249.0, 748.0, 261.0, 0.7751136422157288, 2.0], [724.0, 230.0, 737.0, 241.0, 0.6412803530693054, 2.0], [554.0, 218.0, 574.0, 233.0, 0.45196908712387085, 2.0], [706.0, 233.0, 718.0, 242.0, 0.42378097772598267, 2.0], [665.0, 237.0, 680.0, 249.0, 0.4186095893383026, 2.0], [605.0, 220.0, 615.0, 229.0, 0.41315555572509766, 2.0], [693.0, 239.0, 707.0, 252.0, 0.3995349407196045, 2.0], [586.0, 220.0, 596.0, 227.0, 0.31869781017303467, 2.0], [889.0, 196.0, 918.0, 206.0, 0.31489428877830505, 2.0], [724.0, 197.0, 746.0, 204.0, 0.2763248085975647, 2.0], [552.0, 218.0, 566.0, 230.0, 0.259663850069046, 2.0]]"
170,"[[954.0, 331.0, 1022.0, 368.0, 0.906898558139801, 2.0], [481.0, 264.0, 506.0, 282.0, 0.8974952697753906, 2.0], [86.0, 356.0, 194.0, 428.0, 0.8937121033668518, 2.0], [452.0, 308.0, 498.0, 340.0, 0.8824411034584045, 2.0], [2.0, 495.0, 213.0, 660.0, 0.8622749447822571, 2.0], [843.0, 284.0, 881.0, 309.0, 0.8501462340354919, 2.0], [682.0, 262.0, 704.0, 279.0, 0.843311071395874, 2.0], [767.0, 299.0, 811.0, 333.0, 0.7990016937255859, 2.0], [779.0, 254.0, 801.0, 270.0, 0.7560089230537415, 2.0], [731.0, 248.0, 747.0, 260.0, 0.7476332187652588, 2.0], [803.0, 269.0, 832.0, 286.0, 0.7417696118354797, 2.0], [723.0, 231.0, 737.0, 241.0, 0.6070923805236816, 2.0], [712.0, 254.0, 735.0, 274.0, 0.5606309771537781, 2.0], [554.0, 219.0, 574.0, 234.0, 0.4884677827358246, 2.0], [706.0, 232.0, 718.0, 241.0, 0.4662155508995056, 2.0], [605.0, 220.0, 615.0, 230.0, 0.4478361904621124, 2.0], [664.0, 236.0, 680.0, 249.0, 0.3723926246166229, 2.0], [587.0, 220.0, 596.0, 227.0, 0.3504863381385803, 2.0], [692.0, 239.0, 707.0, 252.0, 0.3176300525665283, 2.0], [889.0, 196.0, 918.0, 206.0, 0.30160093307495117, 2.0], [722.0, 197.0, 745.0, 204.0, 0.2992503345012665, 2.0]]"
171,"[[479.0, 266.0, 504.0, 283.0, 0.9258705377578735, 2.0], [949.0, 328.0, 1014.0, 365.0, 0.9015164971351624, 2.0], [450.0, 311.0, 495.0, 343.0, 0.867913007736206, 2.0], [841.0, 284.0, 878.0, 308.0, 0.8636740446090698, 2.0], [72.0, 359.0, 184.0, 436.0, 0.8553613424301147, 2.0], [764.0, 296.0, 806.0, 330.0, 0.8122291564941406, 2.0], [802.0, 270.0, 830.0, 286.0, 0.8043714761734009, 2.0], [681.0, 261.0, 703.0, 279.0, 0.8040047287940979, 2.0], [1.0, 513.0, 187.0, 699.0, 0.7908422350883484, 2.0], [777.0, 254.0, 800.0, 271.0, 0.7834723591804504, 2.0], [730.0, 248.0, 747.0, 260.0, 0.7714389562606812, 2.0], [712.0, 255.0, 734.0, 273.0, 0.7631363868713379, 2.0], [724.0, 230.0, 736.0, 240.0, 0.5649739503860474, 2.0], [604.0, 221.0, 615.0, 230.0, 0.46564623713493347, 2.0], [554.0, 220.0, 574.0, 234.0, 0.34937068819999695, 2.0], [552.0, 220.0, 566.0, 232.0, 0.32447490096092224, 2.0], [664.0, 236.0, 679.0, 250.0, 0.3224315643310547, 2.0], [586.0, 219.0, 596.0, 227.0, 0.29606395959854126, 2.0], [720.0, 197.0, 743.0, 205.0, 0.288072407245636, 2.0], [705.0, 232.0, 716.0, 241.0, 0.28587087988853455, 2.0], [692.0, 239.0, 706.0, 252.0, 0.2812162935733795, 2.0], [890.0, 196.0, 918.0, 206.0, 0.2771354913711548, 2.0]]"
172,"[[447.0, 313.0, 492.0, 346.0, 0.9000170230865479, 2.0], [477.0, 264.0, 503.0, 284.0, 0.898534893989563, 2.0], [943.0, 326.0, 1006.0, 362.0, 0.8841736316680908, 2.0], [0.0, 534.0, 157.0, 720.0, 0.8689762353897095, 2.0], [837.0, 282.0, 876.0, 308.0, 0.8610145449638367, 2.0], [57.0, 361.0, 175.0, 441.0, 0.8283510804176331, 2.0], [801.0, 268.0, 828.0, 285.0, 0.8182374835014343, 2.0], [681.0, 261.0, 703.0, 277.0, 0.8019883632659912, 2.0], [711.0, 254.0, 733.0, 272.0, 0.7968266606330872, 2.0], [763.0, 295.0, 803.0, 328.0, 0.7871002554893494, 2.0], [776.0, 253.0, 799.0, 270.0, 0.7691673040390015, 2.0], [730.0, 247.0, 746.0, 259.0, 0.749210000038147, 2.0], [723.0, 229.0, 736.0, 240.0, 0.5222122073173523, 2.0], [604.0, 221.0, 615.0, 229.0, 0.5176913738250732, 2.0], [586.0, 219.0, 596.0, 227.0, 0.4072056710720062, 2.0], [554.0, 220.0, 574.0, 234.0, 0.376653254032135, 2.0], [552.0, 220.0, 566.0, 232.0, 0.3453230857849121, 2.0], [664.0, 236.0, 679.0, 249.0, 0.2950744330883026, 2.0], [718.0, 197.0, 743.0, 205.0, 0.260611355304718, 2.0], [705.0, 232.0, 717.0, 241.0, 0.2529967427253723, 2.0]]"
173,"[[759.0, 294.0, 801.0, 325.0, 0.8863263726234436, 2.0], [475.0, 266.0, 501.0, 284.0, 0.8830986022949219, 2.0], [937.0, 324.0, 999.0, 358.0, 0.8805357217788696, 2.0], [835.0, 281.0, 872.0, 306.0, 0.8574853539466858, 2.0], [800.0, 268.0, 825.0, 284.0, 0.8526503443717957, 2.0], [442.0, 315.0, 489.0, 349.0, 0.8508082032203674, 2.0], [775.0, 253.0, 798.0, 269.0, 0.7936475872993469, 2.0], [710.0, 253.0, 732.0, 271.0, 0.7898725867271423, 2.0], [0.0, 560.0, 125.0, 719.0, 0.7601922750473022, 2.0], [681.0, 260.0, 701.0, 276.0, 0.7288150191307068, 2.0], [729.0, 247.0, 745.0, 258.0, 0.657006561756134, 2.0], [39.0, 367.0, 160.0, 448.0, 0.6382108330726624, 2.0], [723.0, 229.0, 736.0, 240.0, 0.5567761659622192, 2.0], [604.0, 221.0, 615.0, 230.0, 0.5189335942268372, 2.0], [553.0, 220.0, 573.0, 235.0, 0.4482789635658264, 2.0], [587.0, 220.0, 596.0, 228.0, 0.3809364438056946, 2.0], [704.0, 232.0, 716.0, 241.0, 0.3196394443511963, 2.0], [691.0, 238.0, 705.0, 250.0, 0.30809256434440613, 2.0], [550.0, 219.0, 566.0, 231.0, 0.282596617937088, 2.0]]"
174,"[[932.0, 321.0, 991.0, 356.0, 0.8843683004379272, 2.0], [437.0, 319.0, 486.0, 354.0, 0.8742455244064331, 2.0], [474.0, 267.0, 500.0, 286.0, 0.8717243671417236, 2.0], [23.0, 372.0, 149.0, 456.0, 0.8609618544578552, 2.0], [834.0, 281.0, 870.0, 306.0, 0.8562938570976257, 2.0], [775.0, 253.0, 796.0, 269.0, 0.8456354737281799, 2.0], [798.0, 268.0, 824.0, 283.0, 0.8265238404273987, 2.0], [758.0, 292.0, 799.0, 324.0, 0.8155005574226379, 2.0], [681.0, 260.0, 701.0, 276.0, 0.8123525381088257, 2.0], [710.0, 253.0, 731.0, 271.0, 0.7609001994132996, 2.0], [0.0, 586.0, 85.0, 717.0, 0.6916933655738831, 2.0], [729.0, 246.0, 744.0, 259.0, 0.6573184728622437, 2.0], [552.0, 220.0, 574.0, 235.0, 0.500397264957428, 2.0], [604.0, 221.0, 615.0, 231.0, 0.47696396708488464, 2.0], [722.0, 229.0, 736.0, 240.0, 0.4485534727573395, 2.0], [587.0, 220.0, 595.0, 228.0, 0.35061758756637573, 2.0], [550.0, 219.0, 566.0, 231.0, 0.3339204490184784, 2.0], [691.0, 238.0, 704.0, 250.0, 0.25012871623039246, 2.0]]"
175,"[[926.0, 320.0, 984.0, 353.0, 0.91717928647995, 2.0], [432.0, 321.0, 484.0, 357.0, 0.8935413956642151, 2.0], [471.0, 268.0, 499.0, 287.0, 0.8704618811607361, 2.0], [797.0, 267.0, 822.0, 283.0, 0.8611367344856262, 2.0], [833.0, 279.0, 867.0, 305.0, 0.8425147533416748, 2.0], [4.0, 377.0, 137.0, 464.0, 0.8389655351638794, 2.0], [757.0, 292.0, 796.0, 322.0, 0.8199459910392761, 2.0], [774.0, 253.0, 794.0, 268.0, 0.8102583885192871, 2.0], [681.0, 260.0, 700.0, 275.0, 0.7857346534729004, 2.0], [709.0, 252.0, 731.0, 270.0, 0.740746259689331, 2.0], [0.0, 620.0, 38.0, 713.0, 0.7142269611358643, 2.0], [729.0, 246.0, 743.0, 258.0, 0.6355801224708557, 2.0], [604.0, 222.0, 615.0, 231.0, 0.5169204473495483, 2.0], [556.0, 221.0, 573.0, 236.0, 0.5026207566261292, 2.0], [586.0, 220.0, 596.0, 228.0, 0.49014678597450256, 2.0], [690.0, 238.0, 704.0, 250.0, 0.4102271795272827, 2.0], [893.0, 196.0, 918.0, 206.0, 0.3826236128807068, 2.0], [722.0, 229.0, 734.0, 240.0, 0.366690456867218, 2.0], [551.0, 220.0, 567.0, 234.0, 0.3655882477760315, 2.0], [704.0, 231.0, 714.0, 241.0, 0.26508957147598267, 2.0]]"
